waypoint_id,x,y,z,source_viewpoint_id
0,18.9870,-70.2828,73.9001,0
1,30.9848,-61.0162,73.6068,1
2,-26.3505,-58.0866,75.4155,2
3,68.3907,-68.0671,78.9108,3
