path_id,x,y,z
0,22.2171,-81.7405,77.3000
1,26.3216,-82.0130,77.5000
2,24.5751,-81.9730,77.3000
3,24.6719,-82.1281,77.7000
4,24.2376,-82.0734,77.7000
5,23.9751,-81.9730,77.7000
6,23.5974,-82.0069,77.3663
7,23.2974,-82.0069,77.3663
8,22.9974,-81.7069,77.3663
9,22.6974,-81.7069,77.3663
10,22.3974,-81.7069,77.3663
11,22.0974,-81.7069,77.3663
12,21.7974,-81.7069,77.3663
13,21.4974,-81.7069,77.3663
14,21.1974,-81.7069,77.3663
15,20.8974,-81.4069,77.3663
16,20.5974,-81.4069,77.3663
17,20.2974,-81.4069,77.3663
18,18.3000,-80.0000,77.5000
19,17.8974,-79.6069,77.6663
20,17.5974,-79.6069,77.6663
21,17.4033,-79.3967,77.5000
22,16.3829,-79.3405,77.7000
23,16.0974,-79.3069,77.6663
24,15.7974,-79.0069,77.6663
25,15.4974,-79.0069,77.6663
26,15.1974,-79.0069,77.6663
27,14.8974,-79.0069,77.6663
28,14.5974,-79.0069,77.6663
29,14.2974,-79.0069,77.6663
30,13.9974,-79.0069,77.6663
31,13.6974,-79.0069,77.6663
32,13.3974,-79.0069,77.6663
33,13.0974,-79.0069,77.6663
34,12.7974,-79.0069,77.6663
35,12.4974,-79.3069,77.3663
36,12.1974,-79.3069,77.3663
37,11.8974,-79.6069,77.3663
38,9.7751,-79.5730,77.5000
39,9.6477,-79.7523,77.7000
40,9.4974,-79.3069,77.3663
41,9.1974,-79.3069,77.3663
42,8.8974,-79.3069,77.3663
43,8.5974,-79.3069,77.3663
44,8.2974,-79.3069,77.3663
45,7.9974,-79.0069,77.3663
46,7.6974,-79.0069,77.3663
47,7.3974,-79.0069,77.3663
48,7.0974,-79.0069,77.3663
49,6.7974,-79.0069,77.3663
50,6.4974,-79.0069,77.3663
51,6.1974,-79.0069,77.3663
52,5.8974,-78.7069,77.6663
53,5.5974,-78.7069,77.6663
54,5.2974,-78.7069,77.6663
55,4.9974,-78.7069,77.6663
56,4.9000,-78.8000,77.5000
57,4.5891,-78.8109,77.5000
58,4.3974,-78.4069,77.3663
59,4.0974,-78.4069,77.3663
60,3.7974,-78.1069,77.3663
61,3.4974,-78.1069,77.3663
62,3.1974,-77.8069,77.3663
63,2.8974,-77.8069,77.3663
64,2.5974,-77.5069,77.3663
65,2.2974,-77.2069,77.3663
66,1.9974,-76.9069,77.3663
67,1.6974,-76.9069,77.3663
68,1.3974,-76.6069,77.6663
69,1.0974,-76.6069,77.6663
70,0.7974,-76.3069,77.6663
71,0.4974,-76.3069,77.6663
72,0.1974,-76.3069,77.6663
73,-0.1026,-76.3069,77.6663
74,-0.4026,-76.3069,77.6663
