path_id,x,y,z
0,36.2588,-64.1329,72.0824
1,39.2223,-62.6532,74.9899
2,37.3933,-62.4516,76.1011
3,35.6515,-62.1952,76.1421
4,32.3853,-61.9157,75.9766
5,29.6978,-61.4295,75.5464
6,25.7251,-60.6856,74.5000
7,24.1441,-60.2486,74.8848
8,23.0650,-59.7659,77.9358
9,22.1721,-58.6306,81.1261
10,22.5670,-57.6403,83.5551
11,26.8623,-56.3950,86.6668
12,34.6398,-56.2259,88.2089
13,45.1913,-57.7785,85.6425
14,54.9828,-60.7803,84.2261
15,63.4215,-63.8066,83.7053
16,69.9989,-66.3984,84.9004
17,72.5801,-67.9857,87.5310
18,71.8025,-67.8563,93.8439
19,71.6533,-65.5668,97.8030
20,61.4017,-61.3122,100.8158
21,40.9197,-57.7210,103.1381
22,20.5288,-54.1723,103.1307
23,0.0404,-50.6326,100.6319
24,-20.9010,-49.2880,97.8569
25,-31.8987,-49.4840,93.6457
26,-32.9219,-48.8536,87.5206
27,-33.9668,-48.1413,82.5405
28,-36.1764,-46.7265,75.4874
