mission_waypoint_id,role,device,device_type,region,device_order_index,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,source_phase2_viewpoint_id,source_phase2_row_index
170,inspect_capture,main_transformer,transformer,region_main_transformer,4,13.9516,-93.3750,84.3562,101.23,0.00,0.00,13.5000,-91.1000,80.5000,49,49
171,inspect_capture,main_transformer,transformer,region_main_transformer,4,12.1122,-92.0621,87.6565,58.58,0.00,0.00,12.7000,-91.1000,83.3000,50,50
172,inspect_capture,main_transformer,transformer,region_main_transformer,4,12.6721,-91.9706,91.1439,71.23,0.00,0.00,12.9000,-91.3000,86.7000,51,51
173,inspect_capture,main_transformer,transformer,region_main_transformer,4,9.3958,-90.3742,94.2618,3.84,0.00,0.00,10.5000,-90.3000,89.9000,52,52
174,inspect_capture,main_transformer,transformer,region_main_transformer,4,12.1572,-91.5215,93.7671,50.88,0.00,0.00,12.5000,-91.1000,89.3000,53,53
175,inspect_capture,main_transformer,transformer,region_main_transformer,4,13.0129,-91.5226,93.7793,78.35,0.00,0.00,13.1000,-91.1000,89.3000,54,54
176,inspect_capture,main_transformer,transformer,region_main_transformer,4,13.8634,-91.2251,94.1853,116.68,0.00,0.00,13.7000,-90.9000,89.7000,55,55
177,inspect_capture,main_transformer,transformer,region_main_transformer,4,14.9820,-91.2177,94.3628,146.61,0.00,0.00,14.5000,-90.9000,89.9000,56,56
178,inspect_capture,main_transformer,transformer,region_main_transformer,4,12.9837,-89.4652,91.1924,-63.66,0.00,0.00,13.1000,-89.7000,86.7000,57,57
179,inspect_capture,main_transformer,transformer,region_main_transformer,4,12.9231,-85.2336,87.1836,-85.54,0.00,0.00,13.1000,-87.5000,83.3000,58,58
180,inspect_capture,main_transformer,transformer,region_main_transformer,4,18.9374,-86.2359,90.8085,-145.47,0.00,0.00,17.1000,-87.5000,86.9000,59,59
181,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,1.2663,-69.0839,84.9595,-12.66,0.00,0.00,4.9000,-69.9000,83.5000,40,40
182,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,0.8206,-71.3909,82.4243,-4.56,0.00,0.00,4.7000,-71.7000,81.5000,39,39
183,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,0.7774,-71.1258,81.3881,-5.45,0.00,0.00,4.7000,-71.5000,80.7000,38,38
184,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,0.7167,-71.6452,79.5607,-3.66,0.00,0.00,4.7000,-71.9000,79.3000,37,37
185,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,0.8119,-71.6513,74.5940,-3.66,0.00,0.00,4.7000,-71.9000,75.5000,35,35
186,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,4.7047,-72.9788,74.2394,1.19,0.00,0.00,8.5000,-72.9000,75.5000,34,34
187,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,4.0273,-73.2566,81.8887,2.32,0.00,0.00,7.9000,-73.1000,80.9000,31,31
188,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,4.7156,-73.2633,82.7853,2.47,0.00,0.00,8.5000,-73.1000,81.5000,30,30
189,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,18.0874,-70.2365,72.1975,-104.83,0.00,0.00,17.7000,-71.7000,75.9000,29,29
190,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,19.8897,-70.8407,72.1019,-142.68,0.00,0.00,18.5000,-71.9000,75.7000,28,28
191,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,19.4865,-76.3586,74.2657,119.42,0.00,0.00,18.1000,-73.9000,77.1000,27,27
192,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,21.9781,-75.4913,72.5209,148.59,0.00,0.00,19.7000,-74.1000,75.5000,26,26
193,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,25.6409,-77.7487,76.4994,148.48,0.00,0.00,22.3000,-75.7000,77.3000,25,25
194,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,25.4370,-77.6237,82.4679,148.48,0.00,0.00,22.3000,-75.7000,80.9000,23,23
195,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,25.7037,-72.6917,85.7416,-179.84,0.00,0.00,22.7000,-72.7000,83.1000,22,22
196,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,26.4118,-72.3747,84.5396,-177.83,0.00,0.00,23.1000,-72.5000,82.3000,21,21
197,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,30.5887,-72.6939,81.6370,-179.91,0.00,0.00,26.7000,-72.7000,80.7000,20,20
198,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,31.0875,-72.6940,77.3838,-179.91,0.00,0.00,27.1000,-72.7000,77.7000,18,18
199,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,33.1800,-72.4299,74.5302,-178.96,0.00,0.00,29.3000,-72.5000,75.5000,17,17
200,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,33.2321,-77.4088,74.5826,163.45,0.00,0.00,29.5000,-76.3000,75.5000,16,16
201,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,33.2409,-77.9354,81.3923,161.72,0.00,0.00,29.5000,-76.7000,80.7000,13,13
202,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,33.2114,-77.6641,82.4328,162.59,0.00,0.00,29.5000,-76.5000,81.5000,12,12
203,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,33.5968,-75.0294,84.7330,171.85,0.00,0.00,29.9000,-74.5000,83.3000,11,11
204,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,21.6548,-69.7969,75.1116,-145.36,0.00,0.00,18.9000,-71.7000,77.3000,10,10
205,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,19.4703,-68.4009,74.9089,-115.30,0.00,0.00,18.1000,-71.3000,77.3000,9,9
206,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,14.1994,-68.6739,75.1341,-51.34,0.00,0.00,16.3000,-71.3000,77.3000,8,8
207,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,15.3903,-68.7672,74.0948,-62.66,0.00,0.00,16.7000,-71.3000,76.9000,7,7
208,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,15.2532,-69.8743,72.4645,-52.51,0.00,0.00,16.5000,-71.5000,75.9000,6,6
209,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,16.1901,-70.3447,72.0042,-62.35,0.00,0.00,16.9000,-71.7000,75.7000,5,5
210,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,15.1886,-74.6059,72.2865,40.14,0.00,0.00,16.5000,-73.5000,75.9000,4,4
211,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,13.6200,-75.5356,74.5544,36.51,0.00,0.00,16.1000,-73.7000,77.1000,3,3
212,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,16.2529,-76.9297,75.0295,74.38,0.00,0.00,17.1000,-73.9000,77.5000,2,2
213,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,18.5302,-75.0254,71.9790,115.43,0.00,0.00,17.9000,-73.7000,75.7000,1,1
214,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,17.1320,-74.9599,71.7073,82.40,0.00,0.00,17.3000,-73.7000,75.5000,0,0
215,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,27.4862,-57.0794,73.8377,-105.24,0.00,0.00,26.5000,-60.7000,74.9000,0,0
216,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,25.9230,-57.9182,74.6462,-96.38,0.00,0.00,25.5000,-61.7000,75.5000,1,1
217,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,22.8978,-56.6187,73.8927,-77.71,0.00,0.00,23.7000,-60.3000,74.9000,2,2
218,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,20.9204,-57.1937,74.8514,-65.75,0.00,0.00,22.5000,-60.7000,75.5000,3,3
219,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,19.9280,-57.8270,74.5199,-58.93,0.00,0.00,21.9000,-61.1000,75.3000,4,4
220,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,20.9568,-56.9507,77.7807,-66.50,0.00,0.00,22.5000,-60.5000,77.3000,5,5
221,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,23.1950,-56.8015,79.1170,-79.21,0.00,0.00,23.9000,-60.5000,78.1000,6,6
222,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,26.1837,-56.9147,78.5048,-97.28,0.00,0.00,25.7000,-60.7000,77.7000,7,7
223,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,29.4891,-58.0395,79.4741,-118.76,0.00,0.00,27.7000,-61.3000,78.3000,8,8
224,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,30.9514,-58.3038,79.3789,-126.92,0.00,0.00,28.7000,-61.3000,78.3000,9,9
225,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,30.7875,-58.4127,74.8324,-126.54,0.00,0.00,28.5000,-61.5000,75.5000,11,11
226,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,34.6180,-59.2319,74.7137,-143.97,0.00,0.00,31.5000,-61.5000,75.3000,12,12
227,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,68.3906,-68.0641,78.9143,177.58,0.00,0.00,64.5000,-67.9000,78.7000,13,13
228,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,68.3928,-68.5036,75.1794,177.01,0.00,0.00,64.5000,-68.3000,75.3000,15,15
229,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,61.9953,-66.0843,74.7090,-179.77,0.00,0.00,58.1000,-66.1000,74.9000,16,16
230,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,56.5983,-65.6250,75.8123,-178.90,0.00,0.00,52.7000,-65.7000,75.9000,17,17
231,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,56.1989,-65.6238,76.9538,-178.88,0.00,0.00,52.3000,-65.7000,76.9000,18,18
232,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,56.7931,-65.6256,78.3199,-178.91,0.00,0.00,52.9000,-65.7000,78.1000,19,19
233,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,56.5672,-65.6256,80.5992,-178.90,0.00,0.00,52.7000,-65.7000,80.1000,20,20
234,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,46.8654,-63.1732,81.5685,-172.04,0.00,0.00,43.1000,-63.7000,80.7000,21,21
235,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,38.2370,-74.0760,74.8879,149.37,0.00,0.00,34.9000,-72.1000,75.3000,22,22
236,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,37.2148,-73.7344,77.5890,148.46,0.00,0.00,33.9000,-71.7000,77.3000,23,23
237,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,36.1071,-73.9173,76.2093,145.34,0.00,0.00,32.9000,-71.7000,76.3000,24,24
238,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,29.6711,-73.6067,79.5935,122.39,0.00,0.00,27.7000,-70.5000,78.3000,25,25
239,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,28.6339,-74.2971,79.2476,114.30,0.00,0.00,27.1000,-70.9000,78.1000,26,26
240,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,29.0239,-74.3870,77.1813,116.31,0.00,0.00,27.3000,-70.9000,76.9000,27,27
241,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,27.7419,-74.3805,75.7510,108.65,0.00,0.00,26.5000,-70.7000,76.1000,28,28
242,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,25.9245,-74.4391,74.2758,96.48,0.00,0.00,25.5000,-70.7000,75.3000,29,29
243,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,24.4432,-74.2408,74.2273,86.07,0.00,0.00,24.7000,-70.5000,75.3000,30,30
244,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,23.2878,-73.9991,74.5690,77.62,0.00,0.00,24.1000,-70.3000,75.5000,31,31
245,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,31.0051,-58.6419,82.0270,-128.38,0.00,0.00,28.9000,-61.3000,80.1000,32,32
246,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,26.4060,-57.6135,83.0297,-99.31,0.00,0.00,25.9000,-60.7000,80.7000,33,33
247,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,26.1459,-57.8630,82.0291,-97.84,0.00,0.00,25.7000,-61.1000,79.9000,34,34
248,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,22.0944,-57.4543,82.9187,-71.73,0.00,0.00,23.1000,-60.5000,80.7000,35,35
249,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,21.0114,-58.0347,81.5968,-64.10,0.00,0.00,22.5000,-61.1000,79.7000,36,36
250,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,22.0773,-61.8795,74.4875,-56.19,0.00,0.00,24.1000,-64.9000,75.9000,37,37
251,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,19.2892,-62.7250,78.3001,-31.60,0.00,0.00,22.5000,-64.7000,77.3000,38,38
252,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,22.6252,-63.7583,81.7647,-46.27,0.00,0.00,24.1000,-65.3000,78.5000,39,39
253,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,21.7913,-69.8653,80.9227,48.60,0.00,0.00,23.7000,-67.7000,78.3000,40,40
254,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,23.2360,-70.9665,80.5209,69.64,0.00,0.00,24.3000,-68.1000,78.1000,41,41
255,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,22.1889,-73.8715,78.3576,69.84,0.00,0.00,23.5000,-70.3000,77.5000,42,42
256,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,18.1891,-72.2922,76.8320,41.69,0.00,0.00,21.1000,-69.7000,76.7000,43,43
257,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,17.9986,-72.1575,74.4326,40.26,0.00,0.00,20.9000,-69.7000,75.3000,44,44
258,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,4.6372,-68.2903,78.4692,5.77,0.00,0.00,8.5000,-67.9000,78.1000,45,45
259,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-1.1983,-67.0166,76.4959,1.71,0.00,0.00,2.7000,-66.9000,76.5000,46,46
260,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-5.1958,-66.3099,75.1187,0.15,0.00,0.00,-1.3000,-66.3000,75.3000,47,47
261,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-14.9584,-61.2154,79.5968,-7.16,0.00,0.00,-11.1000,-61.7000,79.3000,48,48
262,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-26.9341,-56.8037,78.6576,-10.29,0.00,0.00,-23.1000,-57.5000,78.5000,49,49
263,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-27.5324,-56.3812,77.5769,-10.62,0.00,0.00,-23.7000,-57.1000,77.5000,50,50
264,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-28.1753,-60.4807,74.7724,-6.18,0.00,0.00,-24.3000,-60.9000,74.9000,52,52
265,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-36.1764,-46.7265,75.4874,-11.28,0.00,0.00,-32.3000,-47.5000,76.1000,28,28
266,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-34.0154,-47.5418,80.9922,-10.96,0.00,0.00,-30.1000,-48.3000,81.3000,27,27
267,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-32.0476,-49.8567,86.9532,-9.26,0.00,0.00,-28.1000,-50.5000,86.9000,26,26
268,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.4181,-49.8550,93.7821,-9.35,0.00,0.00,-27.5000,-50.5000,93.3000,25,25
269,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.9518,-50.2880,100.3883,-9.03,0.00,0.00,-27.1000,-50.9000,99.5000,24,24
270,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.0608,-49.8787,106.1127,-9.38,0.00,0.00,-27.3000,-50.5000,104.9000,23,23
271,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,20.9733,-46.5617,102.0479,-53.56,0.00,0.00,22.7000,-48.9000,99.3000,22,22
272,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,72.6593,-56.5797,100.8286,-175.13,0.00,0.00,68.9000,-56.9000,99.5000,21,21
273,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.0241,-67.5535,106.2759,169.49,0.00,0.00,67.5000,-66.9000,104.5000,20,20
274,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.0025,-68.0312,100.4254,168.83,0.00,0.00,67.3000,-67.3000,99.1000,19,19
275,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.3494,-67.8350,94.5011,169.19,0.00,0.00,67.5000,-67.1000,93.7000,18,18
276,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,72.2311,-67.8345,86.9840,169.42,0.00,0.00,68.3000,-67.1000,86.9000,17,17
277,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,74.9120,-68.2005,74.7113,169.59,0.00,0.00,71.1000,-67.5000,75.7000,15,15
278,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,58.0963,-60.0949,87.2724,-179.93,0.00,0.00,54.1000,-60.1000,87.1000,14,14
279,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,38.4624,-54.8758,88.5257,-144.88,0.00,0.00,35.3000,-57.1000,87.5000,13,13
280,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,30.0375,-52.7031,89.5878,-82.67,0.00,0.00,30.5000,-56.3000,87.9000,12,12
281,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,24.4483,-53.0185,88.1155,-47.38,0.00,0.00,27.1000,-55.9000,87.3000,11,11
282,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,22.1544,-60.4373,87.5428,1.99,0.00,0.00,26.1000,-60.3000,86.9000,10,10
283,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.9861,-61.1023,72.9672,3.97,0.00,0.00,19.9000,-60.9000,75.7000,8,8
284,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,28.0628,-57.6548,77.4426,-40.19,0.00,0.00,29.3000,-58.7000,81.1000,7,7
285,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,28.9128,-58.6948,72.1641,-34.60,0.00,0.00,29.5000,-59.1000,76.1000,6,6
286,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,27.5501,-62.8509,72.2877,38.33,0.00,0.00,28.5000,-62.1000,76.1000,5,5
287,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,27.1138,-63.1249,77.6383,37.68,0.00,0.00,28.7000,-61.9000,81.1000,4,4
288,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,36.8496,-64.8221,78.1994,141.30,0.00,0.00,34.7000,-63.1000,81.1000,3,3
289,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,41.5004,-60.0858,79.5936,-179.76,0.00,0.00,38.1000,-60.1000,81.7000,2,2
290,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,45.2437,-60.0923,72.9918,-179.85,0.00,0.00,42.3000,-60.1000,75.7000,1,1
291,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,36.2588,-64.1329,72.0824,142.76,0.00,0.00,34.9000,-63.1000,75.7000,0,0
