device,device_type,region,order_index,reverse,raw_viewpoints,retained_viewpoints,retention_ratio,phase2_coverage_ratio,estimated_phase3_coverage_ratio,phase2_path_length_m,phase2_path_segment_success_ratio,entry_transition_length_m,intra_device_length_m,exit_transition_length_m
shelf3,shelf,region_shelf2_tube2_shelf3,0,True,2,2,1.0,0.054642857142857146,0.054642857142857146,41.808422903451714,1.0,42.50479401351605,41.80842290345172,25.25738841559098
tube2,tube,region_shelf2_tube2_shelf3,1,False,4,4,1.0,0.11285714285714285,0.11285714285714285,189.394345044901,1.0,25.25738841559098,189.394345044901,10.089463723254148
shelf2,shelf,region_shelf2_tube2_shelf3,2,False,9,9,1.0,0.4225,0.4225,773.98164821058,0.0,10.089463723254148,773.98164821058,100.94320185133819
capacitor,capacitor,region_capacitor,3,False,1,1,1.0,0.015714285714285715,0.015714285714285715,0.0,1.0,100.94320185133819,0.0,42.6628675938904
main_transformer,transformer,region_main_transformer,4,False,2,2,1.0,0.05392857142857143,0.05392857142857143,49.83461076081031,1.0,42.6628675938904,49.83461076081031,27.51976042934543
shelf4,shelf,region_shelf1_tube1_shelf4,5,False,1,1,1.0,0.10285714285714286,0.10285714285714286,0.0,1.0,27.51976042934543,0.0,18.33708800853695
tube1,tube,region_shelf1_tube1_shelf4,6,False,4,4,1.0,0.10714285714285714,0.10714285714285714,211.77242570368537,0.6666666666666666,18.33708800853695,200.40270135959435,31.83606807203133
shelf1,shelf,region_shelf1_tube1_shelf4,7,True,10,10,1.0,0.3028571428571429,0.3028571428571429,502.68423782075223,0.5555555555555556,31.83606807203133,502.6842378207523,0.0
