path_id,x,y,z
0,-5.4598,-104.5402,86.3000
1,-5.5026,-104.5069,86.6663
2,-5.5026,-104.5069,86.9663
3,-5.5026,-104.5069,87.2663
4,-5.5026,-104.5069,87.5663
5,-5.5026,-104.5069,87.8663
6,-5.2026,-104.5069,88.1663
7,-5.2026,-104.5069,88.4663
8,-4.9026,-104.5069,88.7663
9,-4.9026,-104.5069,89.0663
10,-4.6026,-104.5069,89.3663
11,-4.3026,-104.5069,89.6663
12,-4.0026,-104.5069,89.9663
13,-3.7026,-104.8069,90.2663
14,-3.4026,-105.1069,90.5663
15,-3.1026,-105.4069,90.8663
16,-2.8026,-105.7069,90.8663
17,-2.5026,-106.0069,91.1663
18,-2.2026,-106.0069,91.1663
19,-1.9026,-106.0069,91.1663
20,-1.6026,-106.0069,91.1663
21,-1.3026,-106.0069,91.1663
22,-1.0026,-106.0069,91.1663
23,-0.7026,-106.0069,91.1663
24,-0.4026,-106.0069,91.1663
25,-0.1026,-106.0069,91.1663
26,0.1974,-106.0069,91.1663
27,0.4974,-106.0069,91.1663
28,0.7974,-106.3069,91.1663
29,1.0974,-106.6069,91.1663
30,1.3974,-106.9069,91.1663
31,1.6974,-107.2069,91.1663
32,1.9974,-107.5069,91.1663
33,2.2974,-107.8069,91.1663
34,2.5974,-108.1069,91.1663
35,2.8974,-108.4069,91.1663
36,3.1974,-108.7069,91.1663
37,3.4974,-109.0069,91.1663
38,3.7974,-109.3069,91.1663
39,4.0974,-109.6069,91.1663
40,4.3974,-109.6069,91.1663
41,4.6974,-109.9069,91.1663
42,4.9974,-110.2069,91.1663
43,5.2974,-110.5069,91.1663
44,5.5974,-110.8069,91.1663
45,5.8974,-111.1069,90.8663
46,6.1974,-111.4069,90.8663
47,6.4974,-111.7069,90.5663
48,6.7974,-112.0069,90.2663
49,7.0974,-112.3069,89.9663
50,7.3974,-112.3069,89.6663
51,7.6974,-112.3069,89.3663
52,7.9974,-112.3069,89.0663
53,7.9974,-112.3069,88.7663
54,8.2974,-112.3069,88.4663
55,8.2974,-112.3069,88.1663
56,8.5974,-112.6069,87.8663
57,8.5974,-112.6069,87.5663
58,8.5974,-112.6069,87.2663
59,8.5974,-112.6069,86.9663
60,8.5974,-112.6069,86.6663
61,8.5974,-112.6069,86.3663
62,8.5974,-112.6069,86.6663
63,8.5974,-112.6069,86.9663
64,8.5974,-112.6069,87.2663
65,8.5974,-112.6069,87.5663
66,8.5974,-112.6069,87.8663
67,8.2974,-112.6069,88.1663
68,8.2974,-112.6069,88.4663
69,7.9974,-112.6069,88.7663
70,7.9974,-112.6069,89.0663
71,7.6974,-112.3069,89.3663
72,7.3974,-112.3069,89.6663
73,7.0974,-112.3069,89.9663
74,6.7974,-112.0069,90.2663
75,6.4974,-111.7069,90.5663
76,6.1974,-111.4069,90.8663
77,5.8974,-111.4069,90.8663
78,5.5974,-111.1069,91.1663
79,5.2974,-111.1069,91.1663
80,4.9974,-111.1069,91.1663
81,4.6974,-111.1069,91.1663
82,4.3974,-111.1069,91.1663
83,4.0974,-111.1069,91.1663
84,3.7974,-111.1069,91.1663
85,3.4974,-111.1069,91.1663
86,3.1974,-111.1069,91.1663
87,2.8974,-111.1069,91.1663
88,2.5974,-110.8069,91.1663
89,2.2974,-110.5069,91.1663
90,1.9974,-110.2069,91.1663
91,1.6974,-109.9069,91.1663
92,1.3974,-109.9069,91.1663
93,1.0974,-109.6069,91.1663
94,0.7974,-109.6069,91.1663
95,0.4974,-109.6069,91.1663
96,0.1974,-109.3069,91.1663
97,-0.1026,-109.3069,91.1663
98,-0.4026,-109.3069,91.1663
99,-0.7026,-109.0069,91.1663
100,-1.0026,-109.0069,91.1663
101,-1.3026,-109.0069,91.1663
102,-1.6026,-108.7069,91.1663
103,-1.9026,-108.7069,91.1663
104,-2.2026,-108.7069,91.1663
105,-2.5026,-108.7069,91.1663
106,-2.8026,-108.7069,91.1663
107,-3.1026,-108.4069,90.8663
108,-3.4026,-108.4069,90.8663
109,-3.7026,-108.1069,90.5663
110,-4.0026,-107.8069,90.2663
111,-4.3026,-107.5069,89.9663
112,-4.6026,-107.2069,89.6663
113,-4.9026,-106.9069,89.3663
114,-5.2026,-106.6069,89.0663
115,-5.2026,-106.6069,88.7663
116,-5.5026,-106.3069,88.4663
117,-5.5026,-106.3069,88.1663
118,-5.5026,-106.3069,87.8663
119,-5.5026,-106.3069,87.5663
120,-5.5026,-106.0069,87.2663
121,-5.5026,-106.0069,86.9663
122,-5.5026,-106.0069,86.6663
123,-5.5026,-106.0069,86.3663
124,-5.8026,-106.3069,86.3663
125,-5.8026,-106.6069,86.3663
126,-5.8026,-106.9069,86.3663
127,-5.8026,-107.2069,86.3663
128,-5.8026,-107.5069,86.3663
129,-5.8026,-107.8069,86.3663
130,-5.8026,-108.1069,86.3663
131,-6.1026,-108.4069,86.3663
132,-6.1026,-108.7069,86.3663
133,-6.1026,-109.0069,86.3663
134,-6.1026,-109.3069,86.3663
135,-6.1026,-109.6069,86.3663
136,-6.1026,-109.9069,86.3663
137,-6.1026,-110.2069,86.3663
138,-6.1026,-110.5069,86.3663
139,-6.4026,-110.8069,86.3663
140,-6.4026,-111.1069,86.3663
141,-6.7000,-113.5000,86.3000
142,-6.7026,-113.5069,86.6663
143,-6.7026,-113.5069,86.9663
144,-6.7026,-113.5069,87.2663
145,-6.4026,-113.5069,87.5663
146,-6.4026,-113.5069,87.8663
147,-6.4026,-113.5069,88.1663
148,-6.1026,-113.5069,88.4663
149,-6.1026,-113.5069,88.7663
150,-5.8026,-113.5069,89.0663
151,-5.5026,-113.5069,89.3663
152,-5.2026,-113.5069,89.6663
153,-4.9026,-113.5069,89.9663
154,-4.6026,-113.5069,90.2663
155,-4.3026,-113.5069,90.2663
156,-4.0026,-113.5069,90.5663
157,-3.7026,-113.5069,90.5663
158,-3.4026,-113.5069,90.8663
159,-3.1026,-113.5069,90.8663
160,-2.8026,-113.5069,90.8663
161,-2.5026,-113.5069,90.8663
162,-2.2026,-113.5069,90.8663
163,-1.9026,-113.5069,90.8663
164,-1.6026,-113.5069,90.8663
165,-1.3026,-113.5069,90.8663
166,-1.0026,-113.5069,90.8663
167,-0.7026,-113.5069,90.8663
168,-0.4026,-113.5069,90.8663
169,-0.1026,-113.5069,91.1663
170,0.1974,-113.5069,91.1663
171,0.4974,-113.5069,91.1663
172,0.7974,-113.5069,91.1663
173,1.0974,-113.5069,91.1663
174,1.3974,-113.5069,91.1663
175,1.6974,-113.5069,91.1663
176,1.9974,-113.5069,91.1663
177,2.2974,-113.5069,91.1663
178,2.5974,-113.5069,90.8663
179,2.8974,-113.5069,90.8663
180,3.1974,-113.5069,90.8663
181,3.4974,-113.5069,90.8663
182,3.7974,-113.5069,90.8663
183,4.0974,-113.5069,90.8663
184,4.3974,-113.5069,90.8663
185,4.6974,-113.5069,90.8663
186,4.9974,-113.5069,90.8663
187,5.2974,-113.5069,90.8663
188,5.5974,-113.5069,90.5663
189,5.8974,-113.5069,90.5663
190,6.1974,-113.5069,90.2663
191,6.4974,-113.5069,90.2663
192,6.7974,-113.5069,89.9663
193,7.0974,-113.5069,89.6663
194,7.3974,-113.5069,89.3663
195,7.6974,-113.5069,89.0663
196,7.6974,-113.5069,88.7663
197,7.9974,-113.5069,88.4663
198,7.9974,-113.5069,88.1663
199,8.2974,-113.5069,87.8663
