viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf2,shelf,inspect_capture,10.9974,-140.8069,76.7663,45.17,0.00,0.00,11.7000,-140.1000,75.3000,0,0
1,shelf2,shelf,inspect_capture,67.0974,-148.3069,76.7663,172.14,0.00,0.00,62.7000,-147.7000,75.3000,0,5
2,shelf2,shelf,inspect_capture,67.3974,-148.0069,80.6663,-178.91,0.00,0.00,62.5000,-148.1000,80.7000,1,5
3,shelf2,shelf,inspect_capture,65.6347,-148.9764,85.3459,170.25,0.00,0.00,61.7000,-148.3000,85.1000,2,5
4,shelf2,shelf,inspect_capture,65.5974,-148.3069,90.8663,171.58,0.00,0.00,61.5000,-147.7000,90.3000,3,5
5,shelf2,shelf,inspect_capture,65.2974,-148.6069,96.2663,172.77,0.00,0.00,61.3000,-148.1000,95.3000,4,5
6,shelf2,shelf,inspect_capture,18.1974,-140.5069,104.3663,169.32,0.00,0.00,17.1000,-140.3000,99.9000,5,5
7,shelf2,shelf,inspect_capture,18.7974,-144.4069,93.8663,145.44,0.00,0.00,16.9000,-143.1000,90.3000,3,4
8,shelf2,shelf,inspect_capture,21.7974,-147.4069,88.4663,136.52,0.00,0.00,18.1000,-143.9000,85.3000,2,4
9,shelf2,shelf,inspect_capture,25.0974,-136.6069,81.5663,-155.67,0.00,0.00,18.7000,-139.5000,79.7000,1,6
10,shelf2,shelf,inspect_capture,25.9974,-135.7069,81.2663,-143.35,0.00,0.00,20.9000,-139.5000,75.3000,0,6
11,shelf2,shelf,inspect_capture,20.8974,-138.1069,89.0663,-154.88,0.00,0.00,17.5000,-139.7000,85.3000,2,6
12,shelf2,shelf,inspect_capture,13.3974,-137.5069,89.6663,-100.57,0.00,0.00,13.1000,-139.1000,85.3000,2,7
13,shelf2,shelf,inspect_capture,12.4974,-137.5069,89.6663,-89.89,0.00,0.00,12.5000,-138.9000,85.1000,2,9
14,shelf2,shelf,inspect_capture,8.2974,-136.3069,89.3663,-47.60,0.00,0.00,10.3000,-138.5000,85.3000,2,10
15,shelf2,shelf,inspect_capture,11.5974,-140.8069,89.9663,45.24,0.00,0.00,12.1000,-140.3000,85.3000,2,1
16,shelf2,shelf,inspect_capture,10.9974,-141.4069,89.6663,55.37,0.00,0.00,11.9000,-140.1000,84.9000,2,0
17,shelf2,shelf,inspect_capture,12.4974,-140.5069,79.7663,57.56,0.00,0.00,13.9000,-138.3000,75.3000,0,7
18,shelf2,shelf,inspect_capture,13.0974,-143.8069,76.7663,75.36,0.00,0.00,13.7000,-141.5000,75.3000,0,4
19,shelf2,shelf,inspect_capture,12.4974,-143.2069,76.7663,70.56,0.00,0.00,13.1000,-141.5000,75.3000,0,3
20,shelf2,shelf,inspect_capture,10.0974,-140.5069,76.7663,38.72,0.00,0.00,13.1000,-138.1000,75.5000,0,8
21,shelf2,shelf,inspect_capture,9.1974,-139.9069,76.7663,30.73,0.00,0.00,11.9000,-138.3000,75.3000,0,9
22,shelf2,shelf,inspect_capture,8.2974,-139.0069,76.7663,21.55,0.00,0.00,11.1000,-137.9000,75.3000,0,10
23,shelf2,shelf,inspect_capture,-46.4514,-129.6516,101.3275,-9.81,0.00,0.00,-42.7000,-130.3000,100.1000,5,11
24,shelf2,shelf,inspect_capture,-46.5415,-129.6360,95.7953,-9.81,0.00,0.00,-42.7000,-130.3000,94.9000,4,11
25,shelf2,shelf,inspect_capture,-46.6051,-129.6250,90.2425,-9.81,0.00,0.00,-42.7000,-130.3000,89.7000,3,11
26,shelf2,shelf,inspect_capture,-46.6364,-129.8338,85.7475,-9.61,0.00,0.00,-42.7000,-130.5000,85.5000,2,11
27,shelf2,shelf,inspect_capture,-48.4026,-128.5069,79.7663,-22.62,0.00,0.00,-44.1000,-130.3000,80.1000,1,11
28,shelf2,shelf,inspect_capture,-48.4026,-131.2069,76.7663,-6.85,0.00,0.00,-44.3000,-131.7000,75.3000,0,11
