waypoint_id,x,y,z,source_viewpoint_id
0,9.1974,-130.9069,81.2663,0
1,-42.1026,-124.9069,78.5663,1
2,12.4974,-140.5069,79.7663,2
3,63.1974,-141.4069,77.6663,3
