waypoint_id,x,y,z,source_viewpoint_id
0,1.5059,-75.8941,78.3000,0
1,-1.5824,-74.5022,78.7000,1
2,5.2978,-76.5824,78.3000,2
3,8.7000,-77.1000,78.5000,3
4,10.5000,-77.5000,78.3000,4
5,16.7415,-77.5196,78.5000,5
6,18.1745,-77.4255,78.5000,6
7,22.1059,-79.4941,78.3000,7
8,25.7059,-80.0941,78.3000,8
9,28.3000,-80.5000,78.3000,9
10,26.4978,-80.1824,81.3000,10
11,22.1059,-79.4941,81.5000,11
12,18.2045,-76.6307,81.3000,12
13,16.1955,-75.0307,81.3000,13
14,13.2841,-77.4841,81.3000,14
15,9.9669,-77.1669,81.5000,15
16,8.3059,-77.0941,81.3000,16
17,6.1000,-76.5000,81.3000,17
18,4.7059,-76.4941,81.3000,18
19,8.5000,-76.5000,83.5000,19
20,16.3955,-73.2307,83.5000,20
21,18.2197,-74.7073,83.5000,21
22,20.2599,-76.8036,83.5000,22
23,22.3000,-78.9000,83.5000,23
24,23.6631,-78.7346,83.5000,24
25,24.8917,-79.3083,83.5000,25
26,27.2958,-79.9042,83.5000,26
27,29.7000,-80.5000,83.5000,27
28,33.0113,-70.9887,83.5000,28
29,25.7000,-69.5000,83.5000,29
30,19.1302,-69.7302,83.5000,30
31,16.3955,-69.7693,83.7000,31
32,15.1672,-68.0212,83.7000,32
33,10.3073,-66.6197,83.5000,33
34,8.6941,-66.5059,83.5000,34
35,1.7887,-66.7887,83.5000,35
