viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf4,shelf,inspect_capture,1.5059,-75.8941,78.3000,45.00,0.00,0.00,4.9000,-72.5000,78.3000,19,0
2,shelf4,shelf,inspect_capture,5.2978,-76.5824,78.3000,67.50,0.00,0.00,7.9000,-70.3000,78.3000,19,1
4,shelf4,shelf,inspect_capture,10.5000,-77.5000,78.3000,90.00,0.00,0.00,10.5000,-70.7000,78.3000,19,1
9,shelf4,shelf,inspect_capture,28.3000,-80.5000,78.3000,90.00,0.00,0.00,28.3000,-73.7000,78.3000,19,5
7,shelf4,shelf,inspect_capture,22.1059,-79.4941,78.3000,45.00,0.00,0.00,25.5000,-76.1000,78.3000,19,6
8,shelf4,shelf,inspect_capture,25.7059,-80.0941,78.3000,45.00,0.00,0.00,29.1000,-76.7000,78.3000,19,7
3,shelf4,shelf,inspect_capture,8.7000,-77.1000,78.5000,90.00,0.00,0.00,8.7000,-73.1000,78.5000,20,2
5,shelf4,shelf,inspect_capture,16.7415,-77.5196,78.5000,22.50,0.00,0.00,22.1000,-75.3000,78.5000,20,4
6,shelf4,shelf,inspect_capture,18.1745,-77.4255,78.5000,45.00,0.00,0.00,22.7000,-72.9000,78.5000,20,5
1,shelf4,shelf,inspect_capture,-1.5824,-74.5022,78.7000,22.50,0.00,0.00,4.7000,-71.9000,78.7000,21,0
17,shelf4,shelf,inspect_capture,6.1000,-76.5000,81.3000,90.00,0.00,0.00,6.1000,-69.7000,81.3000,34,2
18,shelf4,shelf,inspect_capture,4.7059,-76.4941,81.3000,45.00,0.00,0.00,8.1000,-73.1000,81.3000,34,3
14,shelf4,shelf,inspect_capture,13.2841,-77.4841,81.3000,135.00,0.00,0.00,8.9000,-73.1000,81.3000,34,3
16,shelf4,shelf,inspect_capture,8.3059,-77.0941,81.3000,45.00,0.00,0.00,11.7000,-73.7000,81.3000,34,6
13,shelf4,shelf,inspect_capture,16.1955,-75.0307,81.3000,157.50,0.00,0.00,12.5000,-73.5000,81.3000,34,6
12,shelf4,shelf,inspect_capture,18.2045,-76.6307,81.3000,22.50,0.00,0.00,21.9000,-75.1000,81.3000,34,8
10,shelf4,shelf,inspect_capture,26.4978,-80.1824,81.3000,67.50,0.00,0.00,29.1000,-73.9000,81.3000,34,13
15,shelf4,shelf,inspect_capture,9.9669,-77.1669,81.5000,135.00,0.00,0.00,5.3000,-72.5000,81.5000,35,0
11,shelf4,shelf,inspect_capture,22.1059,-79.4941,81.5000,45.00,0.00,0.00,25.5000,-76.1000,81.5000,35,10
34,shelf4,shelf,inspect_capture,8.6941,-66.5059,83.5000,-135.00,0.00,0.00,5.3000,-69.9000,83.5000,45,0
35,shelf4,shelf,inspect_capture,1.7887,-66.7887,83.5000,-45.00,0.00,0.00,4.9000,-69.9000,83.5000,45,0
19,shelf4,shelf,inspect_capture,8.5000,-76.5000,83.5000,90.00,0.00,0.00,8.5000,-71.3000,83.5000,45,1
33,shelf4,shelf,inspect_capture,10.3073,-66.6197,83.5000,-112.50,0.00,0.00,8.7000,-70.5000,83.5000,45,1
20,shelf4,shelf,inspect_capture,16.3955,-73.2307,83.5000,157.50,0.00,0.00,12.7000,-71.7000,83.5000,45,3
21,shelf4,shelf,inspect_capture,18.2197,-74.7073,83.5000,22.50,0.00,0.00,22.1000,-73.1000,83.5000,45,4
22,shelf4,shelf,inspect_capture,20.2599,-76.8036,83.5000,56.25,0.00,0.00,22.2000,-73.2000,83.5000,45,4
23,shelf4,shelf,inspect_capture,22.3000,-78.9000,83.5000,90.00,0.00,0.00,22.3000,-73.3000,83.5000,45,4
30,shelf4,shelf,inspect_capture,19.1302,-69.7302,83.5000,-45.00,0.00,0.00,22.1000,-72.7000,83.5000,45,4
24,shelf4,shelf,inspect_capture,23.6631,-78.7346,83.5000,67.50,0.00,0.00,25.5000,-74.3000,83.5000,45,5
29,shelf4,shelf,inspect_capture,25.7000,-69.5000,83.5000,-90.00,0.00,0.00,25.7000,-73.5000,83.5000,45,5
25,shelf4,shelf,inspect_capture,24.8917,-79.3083,83.5000,45.00,0.00,0.00,29.7000,-74.5000,83.5000,45,6
26,shelf4,shelf,inspect_capture,27.2958,-79.9042,83.5000,67.50,0.00,0.00,29.7000,-74.7000,83.5000,45,6
27,shelf4,shelf,inspect_capture,29.7000,-80.5000,83.5000,90.00,0.00,0.00,29.7000,-74.9000,83.5000,45,6
28,shelf4,shelf,inspect_capture,33.0113,-70.9887,83.5000,-135.00,0.00,0.00,29.9000,-74.1000,83.5000,45,6
32,shelf4,shelf,inspect_capture,15.1672,-68.0212,83.7000,-157.50,0.00,0.00,8.7000,-70.7000,83.7000,46,1
31,shelf4,shelf,inspect_capture,16.3955,-69.7693,83.7000,-157.50,0.00,0.00,12.7000,-71.3000,83.7000,46,3
