viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf3,shelf,inspect_capture,-3.1000,-118.7000,78.3000,-90.00,0.00,0.00,-3.1000,-122.9000,78.3000,19,3
10,shelf3,shelf,inspect_capture,13.7770,-121.0230,78.3000,-135.00,0.00,0.00,10.1000,-124.7000,78.3000,19,11
9,shelf3,shelf,inspect_capture,13.4603,-121.0502,78.3000,-112.50,0.00,0.00,11.7000,-125.3000,78.3000,19,12
4,shelf3,shelf,inspect_capture,-2.8574,-118.6574,78.5000,-135.00,0.00,0.00,-7.1000,-122.9000,78.5000,20,0
1,shelf3,shelf,inspect_capture,-11.7000,-123.1000,78.5000,0.00,0.00,0.00,-7.3000,-123.1000,78.5000,20,0
2,shelf3,shelf,inspect_capture,-11.7824,-121.6978,78.5000,-22.50,0.00,0.00,-5.5000,-124.3000,78.5000,20,1
3,shelf3,shelf,inspect_capture,-6.7073,-118.4197,78.5000,-67.50,0.00,0.00,-5.1000,-122.3000,78.5000,20,2
5,shelf3,shelf,inspect_capture,-2.8603,-119.0502,78.5000,-67.50,0.00,0.00,-1.1000,-123.3000,78.5000,20,5
6,shelf3,shelf,inspect_capture,2.8134,-119.0806,78.5000,-112.50,0.00,0.00,0.9000,-123.7000,78.5000,20,7
7,shelf3,shelf,inspect_capture,3.1000,-119.3000,78.5000,-90.00,0.00,0.00,3.1000,-123.3000,78.5000,20,9
8,shelf3,shelf,inspect_capture,9.7000,-120.7000,78.5000,-90.00,0.00,0.00,9.7000,-124.7000,78.5000,20,11
12,shelf3,shelf,inspect_capture,16.0134,-121.0806,78.5000,-112.50,0.00,0.00,14.1000,-125.7000,78.5000,20,16
11,shelf3,shelf,inspect_capture,15.6134,-121.0806,78.5000,-112.50,0.00,0.00,13.7000,-125.7000,78.5000,20,16
13,shelf3,shelf,inspect_capture,19.2307,-122.0045,78.5000,-112.50,0.00,0.00,17.7000,-125.7000,78.5000,20,19
14,shelf3,shelf,inspect_capture,21.4585,-123.8804,78.7000,-157.50,0.00,0.00,16.1000,-126.1000,78.7000,21,17
15,shelf3,shelf,inspect_capture,21.7426,-124.0574,78.7000,-135.00,0.00,0.00,17.5000,-128.3000,78.7000,21,18
23,shelf3,shelf,inspect_capture,3.4255,-119.5745,81.3000,-135.00,0.00,0.00,-1.1000,-124.1000,81.3000,34,4
22,shelf3,shelf,inspect_capture,4.6307,-119.8045,81.3000,-112.50,0.00,0.00,3.1000,-123.5000,81.3000,34,7
20,shelf3,shelf,inspect_capture,7.9693,-121.2045,81.3000,-67.50,0.00,0.00,9.5000,-124.9000,81.3000,34,9
