viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,main_transformer,transformer,inspect_capture,32.0575,-97.2221,77.3000,157.50,0.00,0.00,27.9000,-95.5000,77.3000,14,68
1,main_transformer,transformer,inspect_capture,24.4221,-82.3425,77.3000,-112.50,0.00,0.00,22.7000,-86.5000,77.3000,14,60
2,main_transformer,transformer,inspect_capture,4.5000,-79.0000,77.3000,-90.00,0.00,0.00,4.5000,-83.5000,77.3000,14,14
3,main_transformer,transformer,inspect_capture,4.9000,-79.6000,77.5000,-90.00,0.00,0.00,4.9000,-85.9000,77.5000,15,6
4,main_transformer,transformer,inspect_capture,7.1701,-79.9709,77.5000,-112.50,0.00,0.00,4.3000,-86.9000,77.5000,15,0
5,main_transformer,transformer,inspect_capture,7.5000,-80.2000,77.5000,-90.00,0.00,0.00,7.5000,-86.5000,77.5000,15,6
6,main_transformer,transformer,inspect_capture,9.6221,-79.9425,77.5000,-112.50,0.00,0.00,7.9000,-84.1000,77.5000,15,23
7,main_transformer,transformer,inspect_capture,9.5055,-80.5398,77.5000,-101.25,0.00,0.00,8.3000,-86.6000,77.5000,15,6
8,main_transformer,transformer,inspect_capture,10.1779,-80.5425,77.5000,-67.50,0.00,0.00,11.9000,-84.7000,77.5000,15,35
9,main_transformer,transformer,inspect_capture,11.5109,-80.8796,77.5000,-112.50,0.00,0.00,9.1000,-86.7000,77.5000,15,6
10,main_transformer,transformer,inspect_capture,11.9000,-80.6000,77.5000,-90.00,0.00,0.00,11.9000,-86.5000,77.5000,15,33
11,main_transformer,transformer,inspect_capture,16.5548,-80.2452,77.5000,-135.00,0.00,0.00,12.1000,-84.7000,77.5000,15,35
12,main_transformer,transformer,inspect_capture,18.3000,-81.2000,77.5000,-90.00,0.00,0.00,18.3000,-86.7000,77.5000,15,45
13,main_transformer,transformer,inspect_capture,18.9000,-82.0000,77.5000,-90.00,0.00,0.00,18.9000,-88.3000,77.5000,15,45
14,main_transformer,transformer,inspect_capture,20.4171,-82.3405,77.5000,-112.50,0.00,0.00,17.7000,-88.9000,77.5000,15,44
15,main_transformer,transformer,inspect_capture,21.0055,-82.4398,77.5000,-101.25,0.00,0.00,19.8000,-88.5000,77.5000,15,45
16,main_transformer,transformer,inspect_capture,22.5000,-82.6000,77.5000,-90.00,0.00,0.00,22.5000,-89.9000,77.5000,15,44
17,main_transformer,transformer,inspect_capture,23.1109,-82.8796,77.5000,-112.50,0.00,0.00,20.7000,-88.7000,77.5000,15,45
18,main_transformer,transformer,inspect_capture,23.7000,-83.0000,77.5000,-90.00,0.00,0.00,23.7000,-87.7000,77.5000,15,45
19,main_transformer,transformer,inspect_capture,26.3904,-83.0107,77.5000,-86.05,0.00,0.00,26.7000,-87.5000,77.5000,15,71
20,main_transformer,transformer,inspect_capture,26.4443,-83.3064,77.5000,-157.50,0.00,0.00,19.7000,-86.1000,77.5000,15,55
21,main_transformer,transformer,inspect_capture,27.5004,-87.3718,77.5000,22.50,0.00,0.00,23.2000,-89.0000,77.5000,15,45
22,main_transformer,transformer,inspect_capture,33.6000,-88.5000,77.5000,180.00,0.00,0.00,29.1000,-88.5000,77.5000,15,68
23,main_transformer,transformer,inspect_capture,33.0000,-91.9000,77.5000,180.00,0.00,0.00,28.5000,-91.9000,77.5000,15,68
24,main_transformer,transformer,inspect_capture,31.8900,-91.8640,77.5000,157.50,0.00,0.00,25.7000,-89.3000,77.5000,15,45
25,main_transformer,transformer,inspect_capture,-1.6171,-97.2595,77.5000,67.50,0.00,0.00,1.1000,-90.7000,77.5000,15,0
26,main_transformer,transformer,inspect_capture,-1.2048,-97.3813,77.5000,67.50,0.00,0.00,0.9000,-92.3000,77.5000,15,0
27,main_transformer,transformer,inspect_capture,-1.7790,-98.7790,77.5000,45.00,0.00,0.00,3.1000,-93.9000,77.5000,15,10
28,main_transformer,transformer,inspect_capture,-3.5687,-97.5303,77.5000,60.00,0.00,0.00,-0.3667,-91.7667,77.5000,15,0
29,main_transformer,transformer,inspect_capture,-5.5203,-97.8011,77.5000,52.50,0.00,0.00,-1.8333,-92.8333,77.5000,15,0
30,main_transformer,transformer,inspect_capture,-7.4719,-98.0719,77.5000,45.00,0.00,0.00,-3.3000,-93.9000,77.5000,15,0
31,main_transformer,transformer,inspect_capture,-6.3357,-90.2344,77.5000,22.50,0.00,0.00,-0.7000,-87.9000,77.5000,15,2
32,main_transformer,transformer,inspect_capture,-5.8575,-84.7779,77.5000,-22.50,0.00,0.00,-1.7000,-86.5000,77.5000,15,0
