waypoint_id,x,y,z,source_viewpoint_id
0,32.0575,-97.2221,77.3000,0
1,24.4221,-82.3425,77.3000,1
2,4.5000,-79.0000,77.3000,2
3,4.9000,-79.6000,77.5000,3
4,7.1701,-79.9709,77.5000,4
5,7.5000,-80.2000,77.5000,5
6,9.6221,-79.9425,77.5000,6
7,9.5055,-80.5398,77.5000,7
8,10.1779,-80.5425,77.5000,8
9,11.5109,-80.8796,77.5000,9
10,11.9000,-80.6000,77.5000,10
11,16.5548,-80.2452,77.5000,11
12,18.3000,-81.2000,77.5000,12
13,18.9000,-82.0000,77.5000,13
14,20.4171,-82.3405,77.5000,14
15,21.0055,-82.4398,77.5000,15
16,22.5000,-82.6000,77.5000,16
17,23.1109,-82.8796,77.5000,17
18,23.7000,-83.0000,77.5000,18
19,26.3904,-83.0107,77.5000,19
20,26.4443,-83.3064,77.5000,20
21,27.5004,-87.3718,77.5000,21
22,33.6000,-88.5000,77.5000,22
23,33.0000,-91.9000,77.5000,23
24,31.8900,-91.8640,77.5000,24
25,-1.6171,-97.2595,77.5000,25
26,-1.2048,-97.3813,77.5000,26
27,-1.7790,-98.7790,77.5000,27
28,-3.5687,-97.5303,77.5000,28
29,-5.5203,-97.8011,77.5000,29
30,-7.4719,-98.0719,77.5000,30
31,-6.3357,-90.2344,77.5000,31
32,-5.8575,-84.7779,77.5000,32
33,-4.8134,-83.1866,77.5000,33
34,-5.2575,-80.9779,77.5000,34
35,-3.3891,-78.8109,77.5000,35
36,3.8820,-79.5180,77.5000,36
37,5.1790,-79.6210,77.7000,37
38,0.2422,-77.6491,77.7000,38
39,-4.2134,-80.1866,77.7000,39
40,-4.6962,-81.5038,77.7000,40
41,-5.9661,-91.2813,77.7000,41
42,31.6575,-100.6221,77.7000,42
43,32.1966,-90.3282,77.7000,43
44,32.2291,-90.1701,77.7000,44
45,28.1548,-82.4452,77.7000,45
46,27.3000,-82.6000,77.7000,46
47,24.3390,-82.6648,77.7000,47
48,23.8234,-82.9766,77.7000,48
49,23.8221,-82.3425,77.7000,49
50,18.6545,-82.1273,77.7000,50
51,17.7405,-80.5252,77.7000,51
52,16.7656,-80.2643,77.7000,52
53,15.1405,-80.3252,77.7000,53
54,9.0820,-80.3180,77.7000,54
55,5.7866,-79.9866,77.7000,55
56,19.9813,-81.9952,80.3000,56
57,31.4000,-95.9000,80.3000,57
58,32.4287,-94.9610,80.5000,58
59,33.0000,-91.9000,80.5000,59
60,33.4575,-88.6221,80.5000,60
61,32.9052,-85.6126,80.5000,61
62,24.1000,-83.2000,80.5000,62
63,10.0640,-80.5100,80.5000,63
64,-5.4575,-81.9779,80.5000,64
65,-4.8719,-83.5281,80.5000,65
66,-7.0000,-90.7000,80.5000,66
67,31.8575,-98.0221,80.5000,67
68,19.6820,-80.9180,80.7000,68
69,-7.7548,-98.3548,80.7000,69
70,-7.6000,-88.7000,80.7000,70
71,-2.4820,-78.1180,80.7000,71
72,12.8352,-80.2352,80.7000,72
73,13.9000,-80.0000,83.3000,73
74,3.1889,-78.5877,83.3000,74
75,2.1909,-78.2460,83.3000,75
76,-4.1874,-80.4948,83.3000,76
77,-4.6575,-80.7779,83.3000,77
78,-5.4000,-81.5000,83.3000,78
79,-5.8042,-83.8679,83.3000,79
80,-6.9907,-86.5246,83.3000,80
81,-6.9509,-86.9578,83.3000,81
82,-6.9813,-88.5952,83.3000,82
83,-7.2719,-98.0719,83.3000,83
84,-2.8536,-96.6184,83.3000,84
85,1.5648,-95.1648,83.3000,85
86,5.5305,-95.7305,83.3000,86
87,7.2648,-96.8610,83.3000,87
88,12.0805,-97.1786,83.3000,88
89,16.7180,-97.8820,83.3000,89
90,16.8962,-97.4962,83.3000,90
91,17.4034,-97.3282,83.3000,91
92,20.4719,-98.2719,83.3000,92
93,20.6000,-98.3000,83.3000,93
94,21.8000,-98.7000,83.3000,94
95,23.5801,-96.1449,83.3000,95
96,26.5602,-93.9898,83.3000,96
97,29.5403,-91.8347,83.3000,97
98,32.4000,-95.9000,83.3000,98
99,32.8000,-93.1000,83.3000,99
100,32.5352,-91.0610,83.3000,100
101,32.6000,-89.9000,83.3000,101
102,32.5205,-89.6795,83.3000,102
103,33.6000,-87.9000,83.3000,103
104,32.4820,-83.1180,83.3000,104
105,28.5000,-82.6000,83.3000,105
106,20.1000,-84.2000,83.3000,106
107,17.3000,-97.2000,83.5000,107
108,17.5000,-97.6000,83.5000,108
109,4.5180,-96.0820,83.5000,109
110,1.0595,-95.0748,83.5000,110
111,-6.6000,-89.7000,83.5000,111
112,20.8545,-99.4727,83.7000,112
113,22.9000,-83.6000,83.7000,113
114,32.2575,-91.5779,86.3000,114
115,-3.3305,-95.9305,86.3000,115
116,-4.5282,-93.1966,86.5000,116
117,28.1790,-100.5790,86.5000,117
118,31.0171,-85.7405,86.5000,118
119,32.4575,-95.2221,89.3000,119
120,25.5000,-100.6000,89.3000,120
121,20.8333,-98.8000,89.3000,121
122,16.1667,-97.0000,89.3000,122
123,11.5000,-95.2000,89.3000,123
124,-5.0820,-91.8820,89.3000,124
125,14.7000,-84.4000,89.3000,125
126,-1.7000,-82.8000,89.5000,126
127,-4.6820,-91.4820,89.9000,127
128,14.5000,-85.4000,89.9000,128
129,10.5000,-97.6000,89.9000,129
