path_id,x,y,z
0,10.7678,-121.6095,72.0317
1,21.3320,-124.1022,73.4549
2,21.8045,-126.1447,73.9873
3,22.0255,-126.9664,80.2893
4,21.9590,-127.4816,86.5775
5,20.3667,-124.3193,86.7079
6,13.7134,-124.8116,78.9867
7,12.1505,-128.9031,78.8444
8,11.5808,-128.6324,72.1563
9,0.2778,-121.6170,77.7917
10,-3.1053,-119.5987,72.6785
11,-8.1798,-118.6820,73.3777
12,-8.6696,-125.1276,73.7447
13,-3.0124,-125.1680,79.4122
14,-11.1827,-122.5233,79.5305
15,-9.9992,-122.7282,85.5852
16,-8.7640,-122.7954,92.7565
17,-7.9162,-122.8881,98.2977
18,-7.4437,-123.2019,103.2639
19,-1.6396,-120.0940,87.3262
20,-0.9851,-125.5908,87.3635
