path_id,x,y,z
0,72.1669,-63.4331,77.9000
1,71.8974,-63.1069,77.9663
2,71.5974,-62.8069,77.9663
3,71.2974,-62.5069,77.9663
4,70.9974,-62.2069,77.9663
5,70.6974,-61.9069,77.9663
6,70.3974,-61.6069,77.9663
7,70.0974,-61.6069,77.9663
8,69.7974,-61.3069,77.9663
9,69.4974,-61.3069,77.9663
10,69.1974,-61.0069,77.9663
11,68.8974,-61.0069,77.9663
12,68.5974,-61.0069,77.9663
13,68.2974,-61.0069,77.9663
14,67.9974,-61.0069,77.9663
15,67.6974,-61.0069,77.9663
16,67.3974,-61.0069,77.9663
17,67.0974,-60.7069,77.9663
18,66.7974,-60.7069,77.9663
19,66.4974,-60.4069,77.9663
20,66.1974,-60.4069,77.9663
21,65.8974,-60.4069,77.9663
22,65.5974,-60.4069,77.9663
23,65.2974,-60.4069,77.9663
24,64.9974,-60.4069,77.9663
25,64.6974,-60.4069,77.9663
26,64.3974,-60.4069,77.9663
27,64.0974,-60.4069,77.9663
28,63.7974,-60.4069,77.9663
29,63.4974,-60.1069,77.9663
30,63.1974,-60.1069,77.9663
31,62.8974,-59.8069,77.9663
32,62.5974,-59.8069,77.9663
33,62.2974,-59.8069,77.9663
34,61.9974,-59.8069,77.9663
35,61.6974,-59.8069,77.9663
36,61.3974,-59.8069,77.9663
37,61.0974,-59.8069,77.9663
38,60.7974,-59.8069,77.9663
39,60.4974,-59.8069,77.9663
40,60.1974,-59.5069,77.9663
41,59.8974,-59.5069,77.9663
42,59.5974,-59.2069,77.9663
43,59.2974,-59.2069,77.9663
44,58.9974,-59.2069,77.9663
45,58.6974,-59.2069,77.9663
46,58.3974,-59.2069,77.9663
47,58.0974,-59.2069,77.9663
48,57.7974,-59.2069,77.9663
49,57.4974,-59.2069,77.9663
50,57.1974,-59.2069,77.9663
51,56.8974,-59.2069,77.9663
52,56.5974,-59.2069,77.9663
53,56.2974,-59.2069,77.9663
54,55.9974,-59.2069,77.9663
55,55.6974,-58.9069,77.9663
56,55.3974,-58.9069,77.9663
57,55.0974,-58.6069,77.9663
58,54.7974,-58.6069,77.9663
59,54.4974,-58.3069,77.9663
60,54.1974,-58.3069,77.9663
61,53.8974,-58.3069,77.9663
62,53.5974,-58.3069,77.9663
63,53.2974,-58.3069,77.9663
64,52.9974,-58.3069,77.9663
65,52.6974,-58.3069,77.9663
66,52.3974,-58.3069,77.9663
67,52.0974,-58.3069,77.9663
68,51.7974,-58.3069,77.9663
69,51.4974,-58.0069,77.9663
70,51.1974,-58.0069,77.9663
71,50.8974,-57.7069,77.9663
72,50.5974,-57.7069,77.9663
73,50.2974,-57.7069,77.9663
74,49.9974,-57.7069,77.9663
75,49.6974,-57.7069,77.9663
76,49.3974,-57.7069,77.9663
77,49.0974,-57.7069,77.9663
78,48.7974,-57.7069,77.9663
79,48.4974,-57.7069,77.9663
80,48.1974,-57.7069,77.9663
81,47.8974,-57.4069,77.9663
82,47.5974,-57.4069,77.9663
83,47.2974,-57.1069,77.9663
84,46.9974,-57.1069,77.9663
85,46.6974,-57.1069,77.9663
86,46.3974,-57.1069,77.9663
87,46.0974,-57.1069,77.9663
88,45.7974,-57.1069,77.9663
89,45.4974,-57.1069,77.9663
90,45.1974,-56.8069,77.9663
91,44.8974,-56.8069,77.9663
92,44.5974,-56.8069,77.9663
93,44.2974,-56.8069,77.9663
94,43.9974,-56.5069,77.9663
