device,type,raw_viewpoints,ordered_viewpoints,raw_infeasible_ratio,projected_count,dropped_count,coverage_ratio,sampled_surface_points,covered_surface_points,path_length_m,path_segment_success_ratio,path_violation_length_ratio,viewpoint_generation_time_s,viewpoint_reorder_time_s,coverage_eval_time_s,path_planning_time_s,device_total_runtime_s,report_json
capacitor,capacitor,39,39,0.8717948717948718,0,0,0.32107142857142856,2800,899,140.20591736129066,0.05263157894736842,0.8892161455023342,0.003675699990708381,0.0032645000028423965,1.517223600007128,0.004962199949659407,2.6363801999832503,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\capacitor\device_report.json
main_transformer,transformer,60,60,0.9,0,0,0.36392857142857143,2800,1019,284.049711954491,0.0,0.9268307108495825,0.007300600002054125,0.008222500036936253,2.3765836999518797,0.0010297000408172607,6.8733558999956585,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\main_transformer\device_report.json
shelf1,shelf,29,29,0.896551724137931,0,0,0.4775,2800,1337,323.63462362280194,0.0,0.6736085662385014,0.013814100006129593,0.001804300001822412,1.031249200052116,0.0007260999991558492,3.2272663000039756,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\shelf1\device_report.json
shelf2,shelf,29,29,0.8275862068965517,0,0,0.3157142857142857,2800,884,300.0658349753993,0.10714285714285714,0.7543709053806654,0.012551299994811416,0.001811399997677654,0.8306189000140876,0.0008552999934181571,4.048176300013438,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\shelf2\device_report.json
shelf3,shelf,21,21,0.9047619047619048,0,0,0.6457142857142857,2800,1808,146.63749914446373,0.0,0.9426536048993689,0.002654300013091415,0.0009175000013783574,0.9798795999959111,0.0004507999983616173,2.2649046999868006,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\shelf3\device_report.json
shelf4,shelf,41,41,1.0,0,0,0.8875,2800,2485,146.14270586850967,0.0,0.9985063964508842,0.0025772000080905855,0.0036508000339381397,1.7925880000111647,0.0006319999811239541,2.4282909999601543,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\shelf4\device_report.json
tube1,tube,53,53,0.9811320754716981,0,0,0.29178571428571426,2800,817,259.17635208711806,0.0,0.9882440912464809,0.006902499997522682,0.006152800051495433,2.418899499985855,0.0008626999915577471,6.641602799994871,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\tube1\device_report.json
tube2,tube,44,44,0.9318181818181818,0,0,0.3653571428571429,2800,1023,270.4543718885626,0.0,0.9714587004272831,0.012616099964361638,0.00425960001302883,1.4622231000103056,0.0009305999847128987,6.318067500018515,F:\FINAL\outputs\phase4_baselines\fc_planner_lite\unconstrained_native\phase2_single_device\tube2\device_report.json
