viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
46,main_transformer,transformer,inspect_capture,24.3891,-82.4109,77.7000,-135.00,0.00,0.00,20.5000,-86.3000,77.7000,16,57
47,main_transformer,transformer,inspect_capture,20.3509,-81.8422,80.3000,-157.50,0.00,0.00,14.9000,-84.1000,80.3000,29,12
48,main_transformer,transformer,inspect_capture,32.0000,-95.9000,80.3000,180.00,0.00,0.00,25.5000,-95.9000,80.3000,29,19
49,main_transformer,transformer,inspect_capture,32.4287,-94.9610,80.5000,168.75,0.00,0.00,28.1000,-94.1000,80.5000,30,22
50,main_transformer,transformer,inspect_capture,33.0000,-91.9000,80.5000,180.00,0.00,0.00,28.5000,-91.9000,80.5000,30,22
51,main_transformer,transformer,inspect_capture,33.4575,-88.6221,80.5000,157.50,0.00,0.00,29.3000,-86.9000,80.5000,30,22
52,main_transformer,transformer,inspect_capture,33.4595,-85.3829,80.5000,-157.50,0.00,0.00,26.9000,-88.1000,80.5000,30,21
53,main_transformer,transformer,inspect_capture,24.1000,-82.6000,80.5000,-90.00,0.00,0.00,24.1000,-89.5000,80.5000,30,20
54,main_transformer,transformer,inspect_capture,10.1405,-80.3252,80.5000,-112.50,0.00,0.00,7.5000,-86.7000,80.5000,30,2
55,main_transformer,transformer,inspect_capture,-5.4575,-81.9779,80.5000,-22.50,0.00,0.00,-1.3000,-83.7000,80.5000,30,0
56,main_transformer,transformer,inspect_capture,-5.1548,-83.2452,80.5000,-45.00,0.00,0.00,-0.7000,-87.7000,80.5000,30,1
57,main_transformer,transformer,inspect_capture,-7.0000,-90.7000,80.5000,0.00,0.00,0.00,-2.5000,-90.7000,80.5000,30,0
58,main_transformer,transformer,inspect_capture,31.8575,-98.0221,80.5000,157.50,0.00,0.00,27.7000,-96.3000,80.5000,30,22
59,main_transformer,transformer,inspect_capture,19.6820,-80.9180,80.7000,-135.00,0.00,0.00,16.5000,-84.1000,80.7000,31,15
60,main_transformer,transformer,inspect_capture,-8.1790,-98.7790,80.7000,45.00,0.00,0.00,-3.3000,-93.9000,80.7000,31,0
61,main_transformer,transformer,inspect_capture,-3.0477,-77.5523,80.7000,-45.00,0.00,0.00,0.7000,-81.3000,80.7000,31,3
62,main_transformer,transformer,inspect_capture,12.2695,-79.6695,80.7000,-45.00,0.00,0.00,16.3000,-83.7000,80.7000,31,15
63,main_transformer,transformer,inspect_capture,13.9000,-79.6000,83.3000,-90.00,0.00,0.00,13.9000,-86.1000,83.3000,44,17
64,main_transformer,transformer,inspect_capture,3.5029,-78.3398,83.3000,-141.71,0.00,0.00,-0.5000,-81.5000,83.3000,44,6
