waypoint_id,x,y,z,source_viewpoint_id
0,32.0575,-97.2221,77.3000,0
1,24.4221,-82.3425,77.3000,1
2,21.9874,-82.2948,77.3000,2
3,22.5000,-82.4000,77.5000,3
4,23.3405,-82.3252,77.5000,4
5,23.7000,-82.4000,77.5000,5
6,26.3629,-82.6116,77.5000,6
7,27.9848,-87.2477,77.5000,7
8,33.6000,-88.5000,77.5000,8
9,33.0000,-91.9000,77.5000,9
10,32.6291,-92.1701,77.5000,10
11,-7.8962,-98.4962,77.5000,11
12,-6.8900,-90.4640,77.5000,12
13,-6.5768,-89.7371,77.5000,13
14,-6.4118,-84.5483,77.5000,14
15,-5.0962,-82.9038,77.5000,15
16,-5.2575,-80.9779,77.5000,16
17,-3.6719,-78.5281,77.5000,17
18,4.3062,-79.0938,77.5000,18
19,4.9000,-79.0000,77.5000,19
20,7.5000,-79.6000,77.5000,20
21,9.6221,-79.9425,77.5000,21
22,9.6203,-79.9626,77.5000,22
23,9.9483,-79.9882,77.5000,23
24,11.7405,-80.3252,77.5000,24
25,11.9000,-80.0000,77.5000,25
26,16.9790,-79.8210,77.5000,26
27,18.3000,-80.6000,77.5000,27
28,18.9000,-81.2000,77.5000,28
29,20.3000,-81.8000,77.5000,29
30,20.4936,-82.1557,77.5000,30
31,21.1203,-81.7626,77.5000,31
32,23.8221,-82.3425,77.7000,32
33,17.8891,-80.2796,77.7000,33
34,17.8171,-80.3405,77.7000,34
35,16.5360,-79.7100,77.7000,35
36,9.3648,-80.0352,77.7000,36
37,5.4619,-79.3381,77.7000,37
38,5.0718,-79.0034,77.7000,38
39,-0.0640,-76.9100,77.7000,39
40,-4.7790,-79.6210,77.7000,40
41,-5.1205,-81.0795,77.7000,41
42,-6.7052,-91.5874,77.7000,42
43,32.7509,-90.5578,77.7000,43
44,28.8619,-81.7381,77.7000,44
45,27.3000,-82.0000,77.7000,45
46,24.3891,-82.4109,77.7000,46
47,20.3509,-81.8422,80.3000,47
48,32.0000,-95.9000,80.3000,48
49,32.4287,-94.9610,80.5000,49
50,33.0000,-91.9000,80.5000,50
51,33.4575,-88.6221,80.5000,51
52,33.4595,-85.3829,80.5000,52
53,24.1000,-82.6000,80.5000,53
54,10.1405,-80.3252,80.5000,54
55,-5.4575,-81.9779,80.5000,55
56,-5.1548,-83.2452,80.5000,56
57,-7.0000,-90.7000,80.5000,57
58,31.8575,-98.0221,80.5000,58
59,19.6820,-80.9180,80.7000,59
60,-8.1790,-98.7790,80.7000,60
61,-3.0477,-77.5523,80.7000,61
62,12.2695,-79.6695,80.7000,62
63,13.9000,-79.6000,83.3000,63
64,3.5029,-78.3398,83.3000,64
65,2.6528,-77.5928,83.3000,65
66,-4.4936,-79.7557,83.3000,66
67,-4.8422,-80.7014,83.3000,67
68,-5.4000,-81.5000,83.3000,68
69,-6.1737,-83.9444,83.3000,69
70,-7.3173,-86.2936,83.3000,70
71,-7.5052,-87.1874,83.3000,71
72,-7.5357,-88.3656,83.3000,72
73,-7.6962,-98.4962,83.3000,73
74,-2.9243,-96.9719,83.3000,74
75,1.8477,-95.4477,83.3000,75
76,17.1790,-97.7790,83.3000,76
77,32.4000,-95.9000,83.3000,77
78,32.6000,-94.5000,83.3000,78
79,32.8000,-93.1000,83.3000,79
80,32.9294,-91.1286,83.3000,80
81,33.2000,-90.5000,83.3000,81
82,33.2000,-89.9000,83.3000,82
83,33.6000,-87.9000,83.3000,83
84,32.4820,-83.1180,83.3000,84
85,28.5000,-82.0000,83.3000,85
86,17.3000,-97.8000,83.5000,86
87,-7.0000,-89.7000,83.5000,87
88,17.5000,-98.2000,83.5000,88
89,22.9000,-83.6000,83.7000,89
90,32.2575,-91.5779,86.3000,90
91,-3.8962,-96.4962,86.3000,91
92,-5.3701,-95.2291,86.5000,92
93,-5.0820,-91.8820,89.3000,93
94,14.7000,-83.0000,89.3000,94
95,23.5787,-89.1110,89.3000,95
96,32.4575,-95.2221,89.3000,96
97,-1.7000,-82.8000,89.5000,97
98,-4.6820,-91.4820,89.9000,98
99,14.5000,-83.8000,89.9000,99
