scenario,ordering_strategy,retained_viewpoints_total,global_retention_ratio,estimated_global_coverage_ratio,path_length_raw_m,path_length_shortcut_m,path_length_smoothed_m,segment_success_ratio,trackability_raw,trackability_shortcut,trackability_smoothed,max_turn_raw_deg,max_turn_shortcut_deg,max_turn_smoothed_deg,low_clearance_raw_ratio,low_clearance_shortcut_ratio,low_clearance_smoothed_ratio,region_order_match,strict_device_order_match,estimated_order_cost_m,scenario_total_s
balanced,region_constrained,291,0.9208860759493671,0.4148365016463718,2114.770352624094,1196.3821824575627,1196.3821824575627,0.013745704467353952,8.761288624516874,14.553781100007996,14.553781100007996,175.6948614811567,175.6948614811567,175.6948614811567,0.9878048780487805,0.9642857142857143,0.9642857142857143,True,True,957.38608532528,5.515162500028964
