path_id,x,y,z
0,-41.6879,-122.7310,77.5000
1,-41.8000,-121.9000,77.5000
2,-27.8075,-119.4969,77.7000
3,-26.5656,-119.8643,77.5000
4,-23.6249,-121.5730,77.5000
5,-15.1281,-123.1281,77.5000
6,-13.3779,-123.7425,77.5000
7,-19.5000,-131.8000,77.5000
8,-17.4221,-132.8575,77.5000
9,-16.7874,-134.3052,77.5000
10,7.6969,-138.1925,77.5000
11,24.8376,-126.7624,77.7000
12,51.5000,-133.0000,77.5000
13,53.1000,-133.4000,77.5000
14,59.1000,-134.2000,77.5000
15,63.4422,-139.3014,77.5000
16,63.2000,-141.9000,77.7000
17,65.0000,-144.1000,77.7000
