device,type,standoff_m,raw_viewpoints,ordered_viewpoints,coverage_ratio,sampled_surface_points,covered_surface_points,viewpoint_generation_time_s,avg_generation_time_per_viewpoint_ms,path_planning_time_s,avg_path_planning_time_per_viewpoint_pair_ms,device_total_runtime_s,path_length_m,path_segment_success_ratio,report_json
main_transformer,transformer,4.5,100,100,0.435,2800,1218,0.15520700000342913,1.5520700000342913,11.46695550000004,115.82783333333374,21.58764890000748,899.1555141761248,0.8282828282828283,F:\FINAL\outputs\phase2_single_device\experiments\main_transformer_phase1_sweep\static_3_80\main_transformer\device_report.json
