viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf4,shelf,inspect_capture,2.2974,-75.4069,76.7663,22.01,0.00,0.00,8.5000,-72.9000,75.5000,0,0
1,shelf4,shelf,inspect_capture,2.2974,-75.4069,77.0663,21.02,0.00,0.00,8.3000,-73.1000,77.5000,1,0
2,shelf4,shelf,inspect_capture,1.9974,-75.1069,77.6663,19.88,0.00,0.00,8.1000,-72.9000,78.9000,2,0
3,shelf4,shelf,inspect_capture,0.7974,-71.8069,76.7663,-1.37,0.00,0.00,4.7000,-71.9000,75.5000,0,11
4,shelf4,shelf,inspect_capture,0.7974,-71.5069,76.7663,-2.83,0.00,0.00,4.7000,-71.7000,77.5000,1,11
5,shelf4,shelf,inspect_capture,-0.7026,-70.0069,77.6663,-19.31,0.00,0.00,4.7000,-71.9000,79.3000,2,11
6,shelf4,shelf,inspect_capture,-1.0026,-69.1069,83.3663,-22.77,0.00,0.00,4.7000,-71.5000,80.7000,3,11
7,shelf4,shelf,inspect_capture,-1.0026,-69.7069,83.9663,-19.27,0.00,0.00,4.7000,-71.7000,81.5000,4,11
8,shelf4,shelf,inspect_capture,0.7974,-68.8069,84.8663,-14.92,0.00,0.00,4.9000,-69.9000,83.5000,5,11
9,shelf4,shelf,inspect_capture,5.8974,-75.7069,83.6663,52.47,0.00,0.00,7.9000,-73.1000,80.9000,3,0
10,shelf4,shelf,inspect_capture,5.8974,-75.7069,83.6663,45.05,0.00,0.00,8.5000,-73.1000,81.5000,4,0
11,shelf4,shelf,inspect_capture,13.9974,-76.9069,76.7663,56.75,0.00,0.00,16.1000,-73.7000,77.1000,1,1
12,shelf4,shelf,inspect_capture,14.2974,-76.9069,76.7663,57.12,0.00,0.00,16.5000,-73.5000,75.9000,0,1
13,shelf4,shelf,inspect_capture,14.8974,-77.2069,76.7663,55.58,0.00,0.00,17.3000,-73.7000,75.5000,0,2
14,shelf4,shelf,inspect_capture,16.3974,-77.5069,76.7663,78.98,0.00,0.00,17.1000,-73.9000,77.5000,1,2
15,shelf4,shelf,inspect_capture,16.6974,-77.5069,76.7663,72.47,0.00,0.00,17.9000,-73.7000,75.7000,0,3
16,shelf4,shelf,inspect_capture,19.0974,-77.8069,76.7663,104.32,0.00,0.00,18.1000,-73.9000,77.1000,1,3
17,shelf4,shelf,inspect_capture,19.3974,-78.1069,76.7663,85.68,0.00,0.00,19.7000,-74.1000,75.5000,0,4
18,shelf4,shelf,inspect_capture,24.1974,-79.6069,76.7663,115.90,0.00,0.00,22.3000,-75.7000,77.3000,1,4
19,shelf4,shelf,inspect_capture,23.8974,-79.3069,79.1663,116.50,0.00,0.00,21.9000,-75.3000,78.9000,2,4
20,shelf4,shelf,inspect_capture,23.8974,-79.0069,83.3663,115.78,0.00,0.00,22.3000,-75.7000,80.9000,3,4
21,shelf4,shelf,inspect_capture,17.8974,-74.8069,81.2663,78.29,0.00,0.00,18.5000,-71.9000,75.7000,0,7
22,shelf4,shelf,inspect_capture,17.8974,-74.8069,81.2663,93.64,0.00,0.00,17.7000,-71.7000,75.9000,0,8
23,shelf4,shelf,inspect_capture,16.3974,-74.8069,81.2663,80.81,0.00,0.00,16.9000,-71.7000,75.7000,0,9
24,shelf4,shelf,inspect_capture,16.3974,-71.5069,81.5663,3.83,0.00,0.00,16.5000,-71.5000,75.9000,0,10
25,shelf4,shelf,inspect_capture,16.3974,-71.5069,81.5663,34.36,0.00,0.00,16.7000,-71.3000,76.9000,1,9
26,shelf4,shelf,inspect_capture,16.3974,-71.5069,81.5663,115.22,0.00,0.00,16.3000,-71.3000,77.3000,1,10
27,shelf4,shelf,inspect_capture,18.7974,-71.8069,81.5663,46.17,0.00,0.00,18.9000,-71.7000,77.3000,1,7
28,shelf4,shelf,inspect_capture,18.7974,-71.8069,81.5663,143.99,0.00,0.00,18.1000,-71.3000,77.3000,1,8
29,shelf4,shelf,inspect_capture,28.3974,-70.0069,83.6663,-154.80,0.00,0.00,23.1000,-72.5000,82.3000,4,6
30,shelf4,shelf,inspect_capture,28.3974,-70.0069,83.6663,-154.70,0.00,0.00,22.7000,-72.7000,83.1000,5,6
31,shelf4,shelf,inspect_capture,32.2974,-70.6069,83.0663,-159.50,0.00,0.00,26.7000,-72.7000,80.7000,3,6
32,shelf4,shelf,inspect_capture,34.0974,-75.1069,85.1663,171.77,0.00,0.00,29.9000,-74.5000,83.3000,5,5
33,shelf4,shelf,inspect_capture,35.5974,-79.0069,84.8663,157.65,0.00,0.00,29.5000,-76.5000,81.5000,4,5
34,shelf4,shelf,inspect_capture,35.5974,-80.5069,83.9663,148.02,0.00,0.00,29.5000,-76.7000,80.7000,3,5
35,shelf4,shelf,inspect_capture,34.9974,-79.6069,77.3663,150.53,0.00,0.00,29.5000,-76.5000,78.9000,2,5
36,shelf4,shelf,inspect_capture,32.5974,-78.7069,76.7663,142.15,0.00,0.00,29.5000,-76.3000,75.5000,0,5
37,shelf4,shelf,inspect_capture,32.5974,-78.7069,76.7663,144.53,0.00,0.00,29.5000,-76.5000,77.1000,1,5
38,shelf4,shelf,inspect_capture,33.4974,-75.7069,76.7663,142.62,0.00,0.00,29.3000,-72.5000,75.5000,0,6
39,shelf4,shelf,inspect_capture,33.4974,-75.7069,76.7663,154.83,0.00,0.00,27.1000,-72.7000,77.7000,1,6
40,shelf4,shelf,inspect_capture,33.4974,-75.7069,76.7663,154.83,0.00,0.00,27.1000,-72.7000,78.3000,2,6
