viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
1,shelf4,shelf,inspect_capture,1.1159,-74.4841,77.3000,45.00,0.00,0.00,5.5000,-70.1000,77.3000,14,1
0,shelf4,shelf,inspect_capture,18.1000,-77.9000,77.3000,90.00,0.00,0.00,18.1000,-73.9000,77.3000,14,4
2,shelf4,shelf,inspect_capture,-0.9000,-72.3000,77.5000,0.00,0.00,0.00,4.7000,-72.3000,77.5000,15,0
12,shelf4,shelf,inspect_capture,-0.9000,-72.1000,77.5000,0.00,0.00,0.00,4.7000,-72.1000,77.5000,15,0
15,shelf4,shelf,inspect_capture,3.6508,-76.2128,77.5000,67.50,0.00,0.00,6.1000,-70.3000,77.5000,15,1
9,shelf4,shelf,inspect_capture,14.3961,-76.8433,77.5000,112.50,0.00,0.00,12.1000,-71.3000,77.5000,15,1
3,shelf4,shelf,inspect_capture,10.3838,-77.3651,77.5000,112.50,0.00,0.00,8.7000,-73.3000,77.5000,15,2
11,shelf4,shelf,inspect_capture,4.2816,-76.5184,77.5000,45.00,0.00,0.00,8.1000,-72.7000,77.5000,15,2
7,shelf4,shelf,inspect_capture,15.9770,-77.3770,77.5000,135.00,0.00,0.00,12.3000,-73.7000,77.5000,15,3
13,shelf4,shelf,inspect_capture,7.4816,-77.1184,77.5000,45.00,0.00,0.00,11.3000,-73.3000,77.5000,15,3
17,shelf4,shelf,inspect_capture,19.0716,-77.9284,77.5000,45.00,0.00,0.00,21.9000,-75.1000,77.5000,15,5
5,shelf4,shelf,inspect_capture,27.1669,-80.1669,77.5000,135.00,0.00,0.00,22.5000,-75.5000,77.5000,15,5
10,shelf4,shelf,inspect_capture,15.6024,-77.4257,77.5000,22.50,0.00,0.00,21.7000,-74.9000,77.5000,15,5
16,shelf4,shelf,inspect_capture,21.2508,-79.2128,77.5000,67.50,0.00,0.00,23.7000,-73.3000,77.5000,15,6
8,shelf4,shelf,inspect_capture,26.3743,-80.1976,77.5000,67.50,0.00,0.00,28.9000,-74.1000,77.5000,15,6
