path_id,x,y,z
0,9.4215,-135.5324,72.1969
1,-22.0021,-129.4895,74.2693
2,-32.4830,-128.1774,75.5624
3,-42.8798,-126.4777,77.1570
4,-37.7388,-128.9319,77.5102
5,-32.0613,-130.0937,77.4807
6,-26.1460,-131.4304,77.0700
7,-18.9847,-132.5311,76.9957
8,-11.8625,-133.9694,76.8215
9,-8.5905,-132.5318,76.4022
10,-4.4470,-131.6982,76.8420
11,0.1186,-130.2568,76.6639
12,3.8425,-128.6413,76.7457
13,7.8555,-127.1277,76.6364
14,10.6534,-126.9093,77.6730
15,12.5261,-127.2757,78.7667
16,13.5172,-128.1498,80.2482
17,14.6735,-128.9507,80.2399
18,15.1428,-129.0164,79.3367
19,15.9699,-129.5132,78.2057
20,14.2788,-130.8975,76.4327
21,13.0054,-132.7771,74.7459
22,11.5033,-134.7393,73.8327
23,10.9485,-137.2662,75.1470
24,9.7027,-139.6983,76.4551
25,10.7373,-140.1496,77.5617
26,11.3399,-140.2753,78.5053
27,11.9412,-140.3874,79.0193
28,12.2300,-140.7315,77.7286
29,12.9691,-140.9469,76.4912
30,15.6532,-141.0547,75.7211
31,18.2110,-141.1008,75.5053
32,20.5690,-141.3039,76.0196
33,22.8586,-141.3612,77.1420
34,26.3475,-139.7268,77.5431
35,28.1395,-138.2029,78.1596
36,30.4136,-136.6232,77.8127
37,37.9667,-137.5582,77.6574
38,45.3097,-138.2236,77.7450
39,51.2118,-140.5311,78.1678
40,57.2049,-142.1341,78.0005
41,62.7984,-143.6545,78.0252
42,63.0556,-142.5298,77.3766
43,63.5613,-140.8410,75.2141
