segment_id,start_wp_id,end_wp_id,mode,ok,length_m,path_node_count
61,61,62,astar,True,10.675298556572654,27
62,62,63,astar,True,9.35760710294868,27
63,63,64,straight,True,0.8999999999999986,2
64,64,65,astar,True,4.792407448406455,15
65,65,66,astar,True,6.248309450066166,16
66,66,67,straight,True,0.899999999999995,2
67,67,68,astar,True,13.162037242032216,35
68,68,69,astar,True,4.924045381354217,12
69,69,70,straight,True,5.515432893255075,2
70,70,71,astar,True,1.4485281374238563,5
71,71,72,fallback_direct,False,60.73059595434578,2
72,72,73,straight,True,15.582163580196427,2
73,73,74,astar,True,7.346604348777188,21
74,74,75,astar,True,5.245584412271576,16
75,75,76,astar,True,12.329714144301077,35
76,76,77,astar,True,3.7681433796945303,12
77,77,78,astar,True,13.681652484302912,36
78,78,79,astar,True,12.75273958914973,33
79,79,80,astar,True,8.751034487860727,21
80,80,81,astar,True,4.0970562748477155,13
81,81,82,astar,True,5.297056274847709,17
82,82,83,straight,True,1.236931687685297,2
83,83,84,straight,True,1.5874579584984305,2
84,84,85,astar,True,2.75884572681199,8
85,85,86,astar,True,2.5681433796945354,8
86,86,87,astar,True,4.939230484541341,16
87,87,88,straight,True,2.278007943357543,2
88,88,89,straight,True,2.3605084600568644,2
89,89,90,astar,True,8.612022690677101,27
90,90,91,astar,True,0.9438793109825853,3
91,91,92,straight,True,3.6496575181789406,2
92,92,93,astar,True,4.148528137423862,14
93,93,94,astar,True,2.5166715171183727,7
94,94,95,astar,True,8.21769145362397,24
95,95,96,astar,True,10.881186006877234,31
96,96,97,astar,True,1.7634945532532402,5
97,97,98,astar,True,1.6242640687119283,6
98,98,99,straight,True,5.531726674375737,2
99,99,100,straight,True,1.0816653826391984,2
100,100,101,straight,True,1.2369316876852898,2
101,101,102,astar,True,7.813727791966086,23
102,102,103,astar,True,3.387758621965178,10
103,103,104,astar,True,53.73681144223523,144
104,104,105,astar,True,5.984814896812882,17
105,105,106,astar,True,3.5924074484064574,11
106,106,107,astar,True,6.167924692336813,15
107,107,108,astar,True,6.490483659759765,17
108,108,109,astar,True,3.958845726812007,12
109,109,110,astar,True,9.687539934607472,26
110,110,111,astar,True,3.2634945532532647,10
111,111,112,astar,True,2.1438793109825895,7
112,112,113,straight,True,3.4124087460326256,2
113,113,114,straight,True,1.4762430186117768,2
114,114,115,astar,True,2.8392304845413117,9
115,115,116,astar,True,1.8438793109825884,6
116,116,117,astar,True,18.68528137423856,55
117,117,118,astar,True,2.5392304845413234,8
118,118,119,astar,True,5.283109795523919,16
119,119,120,astar,True,7.067924692336805,18
120,120,121,astar,True,5.03334303423676,13
121,121,122,astar,True,6.1379918606780155,17
122,122,123,astar,True,3.5634945532532494,11
123,123,124,astar,True,6.255902001659695,18
124,124,125,astar,True,3.1681433796945186,10
125,125,126,astar,True,10.863961030678944,31
126,126,127,astar,True,8.612022690677106,27
127,127,128,astar,True,8.011804003319408,20
128,128,129,astar,True,6.841955522335919,19
129,129,130,astar,True,3.687758621965173,11
130,130,131,astar,True,7.945365724913861,20
131,131,132,astar,True,2.919615242270664,10
132,132,133,astar,True,1.1196152422706667,4
133,133,134,astar,True,5.092407448406457,16
134,134,135,astar,True,1.1196152422706667,4
135,135,136,fallback_direct,False,16.035273617871322,2
136,136,137,astar,True,5.772792206135783,19
137,137,138,astar,True,6.3727922061357924,21
138,138,139,fallback_direct,False,7.988116173416608,2
139,139,140,astar,True,44.267049942905984,122
140,140,141,fallback_direct,False,1.897366596101041,2
141,141,142,fallback_direct,False,6.104096984812735,2
142,142,143,astar,True,2.839230484541332,9
143,143,144,astar,True,6.8848148968128875,20
144,144,145,astar,True,7.258845726811986,23
145,145,146,astar,True,2.4877586219651637,7
146,146,147,straight,True,0.9000000000000004,2
147,147,148,astar,True,1.243879310982595,4
148,148,149,straight,True,0.9940352357939836,2
149,149,150,straight,True,5.545173220919252,2
150,150,151,astar,True,4.499781312642299,11
151,151,152,astar,True,6.929714144301091,17
152,152,153,astar,True,7.44071689847261,18
153,153,154,astar,True,34.163858427685746,96
154,154,155,astar,True,6.094112549695424,18
155,155,156,astar,True,2.963494553253251,9
156,156,157,astar,True,8.041955522335908,23
157,157,158,astar,True,1.8727922061357878,6
158,158,159,astar,True,4.616671517118382,14
159,159,160,astar,True,6.146604348777167,17
160,160,161,astar,True,4.368143379694507,14
161,161,162,astar,True,13.045365724913868,37
162,162,163,astar,True,2.524264068711919,9
163,163,164,astar,True,3.6438793109825856,12
164,164,165,astar,True,1.7485281374238506,6
165,165,166,astar,True,9.314747728471694,26
166,166,167,astar,True,6.972792206135772,23
167,167,168,astar,True,5.845584412271574,18
168,168,169,astar,True,5.472792206135784,18
169,169,170,astar,True,11.896618900132298,29
170,170,171,astar,True,15.088559871113054,42
171,171,172,straight,True,2.3622023622035426,2
172,172,173,astar,True,7.337991860678021,21
173,173,174,astar,True,2.70737386423584,7
174,174,175,astar,True,4.083109795523913,12
175,175,176,straight,True,0.9949874371066243,2
176,176,177,astar,True,12.633809511662426,34
177,177,178,astar,True,5.684814896812886,16
178,178,179,astar,True,7.1193965549129725,19
179,179,180,astar,True,75.57898565192883,217
180,180,181,astar,True,18.68176856866739,45
181,181,182,astar,True,2.187758621965189,6
182,182,183,astar,True,3.563494553253254,11
183,183,184,astar,True,13.726770419148792,38
184,184,185,astar,True,2.5970562748477137,8
185,185,186,astar,True,8.465199654542237,26
186,186,187,fallback_direct,False,17.533967035442945,2
187,187,188,astar,True,4.272792206135769,14
188,188,189,astar,True,2.8242640687119263,10
189,189,190,astar,True,4.61667151711838,14
190,190,191,astar,True,4.675517243930361,12
191,191,192,astar,True,9.051253175218436,27
192,192,193,astar,True,1.3242640687119402,5
193,193,194,astar,True,1.4485281374238717,5
194,194,195,astar,True,3.848528137423859,13
195,195,196,astar,True,1.5438793109825935,5
196,196,197,astar,True,11.180166070371634,34
197,197,198,astar,True,5.2605508281009685,15
198,198,199,fallback_direct,False,14.163685960935451,2
199,199,200,astar,True,10.390264972402063,25
200,200,201,astar,True,3.980166070371624,10
201,201,202,astar,True,4.997056274847711,16
202,202,203,astar,True,14.266904755831195,44
203,203,204,astar,True,5.561570764606559,14
204,204,205,astar,True,1.6242640687119274,6
205,205,206,astar,True,10.397857523995624,27
206,206,207,straight,True,4.500000000000002,2
207,207,208,astar,True,2.5681433796945283,8
208,208,209,astar,True,4.192407448406444,13
209,209,210,astar,True,35.215432893255056,113
210,210,211,astar,True,16.39763883663791,42
211,211,212,astar,True,1.1196152422706689,4
212,212,213,astar,True,4.463494553253237,14
213,213,214,astar,True,17.52792206135786,47
214,214,215,astar,True,6.051253175218434,17
215,215,216,astar,True,7.361570764606559,20
216,216,217,astar,True,19.697056274847714,65
217,217,218,astar,True,55.57359345528368,178
218,218,219,fallback_direct,False,52.84940870057109,2
219,219,220,astar,True,13.784596209455188,38
220,220,221,astar,True,6.263494553253251,20
221,221,222,straight,True,13.556548233234004,2
222,222,223,astar,True,5.216671517118382,16
223,223,224,fallback_direct,False,6.2569960843842685,2
224,224,225,fallback_direct,False,22.067849917923585,2
225,225,226,astar,True,13.9943603397634,35
226,226,227,astar,True,4.309078965524823,11
227,227,228,fallback_direct,False,11.776671855834316,2
228,228,229,astar,True,41.105697865657135,122
229,229,230,astar,True,9.686519998101883,28
230,230,231,astar,True,6.613727791966071,19
231,231,232,astar,True,9.220416491418565,24
232,232,233,astar,True,4.975517243930365,13
233,233,234,fallback_direct,False,11.638298844762499,2
234,234,235,astar,True,10.448309450066166,30
235,235,236,astar,True,6.819396554912961,18
236,236,237,astar,True,8.824045381354205,25
