path_id,x,y,z
0,32.6118,-97.4517,77.3000
1,20.8188,-86.8651,77.3400
2,16.6764,-83.1748,77.3800
3,13.8141,-79.5644,77.4200
4,12.9437,-79.4468,77.4600
5,16.4437,-80.0668,77.5000
6,19.2400,-80.4600,77.5000
7,22.1161,-80.9429,77.5000
8,25.2561,-82.7629,77.5000
9,27.8761,-84.9029,77.5000
10,21.7837,-88.4553,77.5000
11,15.8444,-88.3096,77.5000
12,9.7125,-87.5909,77.5000
13,3.8869,-85.5965,77.5000
14,3.9049,-85.3893,77.5400
15,10.5882,-81.9460,77.5800
16,16.6285,-82.0954,77.6200
17,19.5752,-82.3402,77.6600
18,22.8189,-82.9418,78.2200
19,22.6809,-83.9490,78.7400
20,24.2526,-86.5875,79.3000
21,26.0917,-88.6838,79.8600
22,30.8231,-90.6451,80.4200
23,25.4027,-90.6875,80.4600
24,17.6420,-87.9869,80.5000
25,17.5247,-88.6144,80.5000
26,14.8943,-86.3048,80.5400
27,7.3692,-83.9318,80.5800
28,10.9124,-83.4029,80.6200
29,14.8930,-82.6836,81.1800
30,7.2944,-79.1123,81.7400
31,2.0449,-79.3418,82.2600
32,1.1408,-81.0878,82.7800
33,-2.8119,-82.7504,83.3000
34,-7.2099,-84.6176,83.3000
35,-7.6919,-87.2737,83.3000
36,-8.1442,-90.7860,83.3000
37,0.1225,-92.8228,83.3000
38,8.3944,-94.2394,83.3000
39,16.6924,-95.2322,83.3000
40,25.0712,-94.7652,83.3000
41,33.5036,-93.0528,83.3000
42,33.6636,-91.8528,83.3000
43,33.8836,-90.5328,83.3000
44,33.7565,-88.4798,83.3000
45,25.4530,-88.1670,83.3400
46,25.3092,-88.3061,83.9400
47,25.0746,-89.4011,85.1400
48,17.1217,-90.2541,86.3400
49,9.5475,-92.0683,87.6600
50,10.0862,-92.5095,88.9400
51,-5.1062,-91.9062,89.9000
