waypoint_id,x,y,z,source_viewpoint_id
0,32.6118,-97.4517,77.3000,0
1,24.6517,-81.7882,77.3000,1
2,4.5000,-78.2000,77.3000,2
3,4.9000,-78.4000,77.5000,3
4,9.7187,-79.4339,77.5000,4
5,9.8517,-79.3882,77.5000,5
6,11.9000,-79.0000,77.5000,6
7,18.3000,-79.4000,77.5000,7
8,20.3000,-81.2000,77.5000,8
9,22.0000,-81.3000,77.5000,9
10,22.5000,-81.4000,77.5000,10
11,23.7000,-81.4000,77.5000,11
12,26.2803,-81.4145,77.5000,12
13,34.0000,-88.5000,77.5000,13
14,33.4000,-91.9000,77.5000,14
15,-8.4619,-99.0619,77.5000,15
16,-5.9966,-80.6718,77.5000,16
17,-4.3790,-77.8210,77.5000,17
18,4.8719,-78.5281,77.5000,18
19,4.6891,-78.0796,77.7000,19
20,33.4900,-90.8640,77.7000,20
21,24.9548,-81.8452,77.7000,21
22,24.2048,-81.4187,77.7000,22
23,10.3548,-79.0452,77.7000,23
24,21.0900,-81.5360,80.3000,24
25,32.8000,-95.9000,80.3000,25
26,32.8135,-95.0376,80.5000,26
27,33.4000,-91.9000,80.5000,27
28,34.0118,-88.8517,80.5000,28
29,-6.0118,-81.7483,80.5000,29
30,-6.0033,-82.3967,80.5000,30
31,32.2270,-98.1751,80.5000,31
32,20.2477,-80.3523,80.7000,32
33,-3.6134,-76.9866,80.7000,33
34,11.7038,-79.1038,80.7000,34
35,13.9000,-78.8000,83.3000,35
36,-5.7661,-80.3187,83.3000,36
37,-6.0000,-81.5000,83.3000,37
38,-8.1338,-85.7163,83.3000,38
39,-8.0595,-87.4171,83.3000,39
40,-8.0900,-88.1360,83.3000,40
41,-8.1759,-93.5990,83.3000,41
42,-8.2619,-99.0619,83.3000,42
43,33.2000,-95.9000,83.3000,43
44,33.3000,-94.5000,83.3000,44
45,33.4000,-93.1000,83.3000,45
46,33.7179,-91.2639,83.3000,46
47,33.9000,-90.5000,83.3000,47
48,34.0000,-89.9000,83.3000,48
49,34.4000,-87.9000,83.3000,49
50,32.7648,-82.8352,83.3000,50
51,-7.8000,-89.7000,83.5000,51
52,33.1813,-91.1952,86.3000,52
53,32.8270,-95.3751,89.3000,53
54,-5.3648,-92.1648,89.3000,54
55,-5.1062,-91.9062,89.9000,55
