path_id,x,y,z
0,-11.2026,-124.0069,76.7663
1,-11.5026,-123.7069,77.0663
2,-11.5026,-123.7069,77.3663
3,-11.8026,-123.4069,77.6663
4,-11.8026,-123.1069,77.9663
5,-11.8026,-122.8069,78.2663
6,-11.8026,-122.5069,78.5663
7,-11.8026,-122.5069,78.8663
8,-11.8026,-122.5069,79.1663
9,-11.8026,-122.5069,79.4663
10,-11.8026,-122.2069,79.1663
11,-11.8026,-121.9069,78.8663
12,-11.8026,-121.6069,78.5663
13,-11.8026,-121.3069,78.2663
14,-11.5026,-121.0069,77.9663
15,-11.2026,-120.7069,77.6663
16,-10.9026,-120.4069,77.3663
17,-10.6026,-120.1069,77.0663
18,-10.3026,-119.8069,76.7663
19,-10.0026,-119.8069,76.7663
20,-9.7026,-119.5069,76.7663
21,-9.4026,-119.2069,76.7663
22,-9.1026,-119.2069,76.7663
23,-8.8026,-118.9069,76.7663
24,-8.5026,-118.9069,76.7663
25,-8.2026,-118.9069,76.7663
26,-7.9026,-118.9069,76.7663
27,-7.6026,-118.9069,76.7663
28,-7.3026,-118.9069,76.7663
29,-7.0026,-118.6069,76.7663
30,-6.7026,-118.3069,76.7663
31,-6.4026,-118.0069,76.7663
32,-6.1026,-118.0069,76.7663
33,-5.8026,-118.0069,76.7663
34,-5.5026,-118.0069,76.7663
35,-5.2026,-118.0069,76.7663
36,-4.9026,-118.0069,76.7663
37,-4.6026,-118.0069,76.7663
38,-4.3026,-118.0069,76.7663
39,-4.0026,-118.0069,76.7663
40,-3.7026,-118.0069,76.7663
41,-3.4026,-118.3069,76.7663
42,-3.1026,-118.3069,76.7663
43,-2.8026,-118.6069,76.7663
44,-2.5026,-118.6069,77.0663
45,-2.5026,-118.6069,77.3663
46,-2.2026,-118.6069,77.6663
47,-1.9026,-118.6069,77.9663
48,-1.6026,-118.6069,78.2663
49,-1.3026,-118.6069,78.5663
50,-1.0026,-118.6069,78.8663
51,-0.7026,-118.6069,79.1663
52,-0.4026,-118.9069,79.4663
53,-0.1026,-119.2069,79.7663
54,0.1974,-119.5069,80.0663
55,-0.1026,-119.5069,80.3663
56,-0.4026,-119.2069,80.6663
57,-0.7026,-119.2069,80.9663
58,-1.0026,-119.2069,80.9663
59,-1.3026,-119.2069,81.2663
60,-1.6026,-119.2069,81.2663
61,-1.9026,-119.2069,81.2663
62,-2.2026,-119.2069,81.2663
63,-2.5026,-118.9069,81.5663
64,-2.8026,-118.9069,81.5663
65,-3.1026,-118.6069,81.8663
66,-3.4026,-118.6069,81.8663
67,-3.7026,-118.6069,82.1663
68,-4.0026,-118.6069,82.1663
69,-4.3026,-118.6069,82.1663
70,-4.6026,-118.6069,82.4663
71,-4.9026,-118.6069,82.4663
72,-5.2026,-118.6069,82.4663
73,-5.5026,-118.6069,82.7663
74,-5.8026,-118.6069,82.7663
75,-6.1026,-118.6069,82.7663
76,-6.4026,-118.9069,83.0663
77,-6.7026,-118.9069,83.0663
78,-7.0026,-118.9069,83.3663
79,-7.3026,-119.2069,83.6663
80,-7.6026,-119.2069,83.9663
81,-7.9026,-119.5069,84.2663
82,-8.2026,-119.8069,84.5663
83,-8.5026,-120.1069,84.8663
84,-8.8026,-120.4069,85.1663
85,-9.1026,-120.7069,85.1663
86,-9.4026,-121.0069,85.4663
87,-9.4026,-121.3069,85.4663
88,-9.7026,-121.6069,85.4663
89,-9.7026,-121.9069,85.4663
90,-10.0026,-122.2069,85.4663
91,-10.0026,-122.5069,85.4663
92,-10.0026,-122.8069,85.4663
93,-9.4026,-122.8069,92.6663
94,-9.4026,-122.8069,92.9663
95,-9.4026,-122.8069,93.2663
96,-9.4026,-122.8069,93.5663
97,-9.4026,-122.8069,93.8663
98,-9.4026,-122.8069,94.1663
99,-9.4026,-122.8069,94.4663
100,-9.4026,-122.8069,94.7663
101,-9.4026,-122.8069,95.0663
102,-9.4026,-122.8069,95.3663
103,-9.4026,-122.8069,95.6663
104,-9.4026,-122.8069,95.9663
105,-9.4026,-122.8069,96.2663
106,-9.4026,-122.8069,96.5663
107,-9.4026,-122.8069,96.8663
108,-9.4026,-122.5069,97.1663
109,-9.4026,-122.5069,97.4663
110,-9.1026,-122.2069,97.7663
111,-9.1026,-122.2069,98.0663
112,-9.1026,-122.2069,98.3663
113,-8.8026,-121.9069,98.6663
114,-8.8026,-121.9069,98.9663
115,-8.8026,-121.9069,99.2663
116,-8.8026,-121.9069,99.5663
117,-8.8026,-121.9069,99.8663
