viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf3,shelf,inspect_capture,-11.2026,-124.0069,76.7663,-10.49,0.00,0.00,-5.3000,-125.1000,75.9000,0,0
1,shelf3,shelf,inspect_capture,-11.8026,-122.5069,79.4663,-7.50,0.00,0.00,-7.3000,-123.1000,80.3000,1,11
2,shelf3,shelf,inspect_capture,-8.2026,-118.9069,76.7663,-21.03,0.00,0.00,-5.1000,-120.1000,75.5000,0,11
3,shelf3,shelf,inspect_capture,-2.8026,-118.6069,76.7663,-49.86,0.00,0.00,-0.7000,-121.1000,75.5000,0,10
4,shelf3,shelf,inspect_capture,0.1974,-119.5069,80.0663,-54.53,0.00,0.00,2.9000,-123.3000,80.3000,1,10
5,shelf3,shelf,inspect_capture,-9.9992,-122.7282,85.5852,-8.34,0.00,0.00,-6.1000,-123.3000,84.9000,2,11
6,shelf3,shelf,inspect_capture,-9.4026,-122.8069,92.6663,-7.20,0.00,0.00,-5.5000,-123.3000,90.5000,3,11
7,shelf3,shelf,inspect_capture,-8.8026,-121.9069,98.6663,-21.69,0.00,0.00,-5.3000,-123.3000,95.3000,4,11
8,shelf3,shelf,inspect_capture,-7.6026,-123.1069,103.4663,-9.69,0.00,0.00,-5.3000,-123.5000,99.9000,5,11
9,shelf3,shelf,inspect_capture,-4.9026,-118.3069,90.5663,-31.45,0.00,0.00,1.3000,-122.1000,85.5000,2,10
10,shelf3,shelf,inspect_capture,-1.3026,-127.9069,89.6663,35.89,0.00,0.00,2.3000,-125.3000,85.1000,2,0
11,shelf3,shelf,inspect_capture,-4.0026,-128.2069,82.1663,33.45,0.00,0.00,0.7000,-125.1000,80.9000,1,0
12,shelf3,shelf,inspect_capture,9.4974,-130.9069,81.2663,86.60,0.00,0.00,9.7000,-127.5000,75.5000,0,4
13,shelf3,shelf,inspect_capture,9.4974,-130.9069,81.2663,95.96,0.00,0.00,9.1000,-127.1000,80.7000,1,4
14,shelf3,shelf,inspect_capture,11.2974,-120.7069,76.7663,-137.79,0.00,0.00,9.1000,-122.7000,75.5000,0,7
15,shelf3,shelf,inspect_capture,15.1974,-122.2069,80.0663,-152.15,0.00,0.00,10.1000,-124.9000,80.7000,1,6
16,shelf3,shelf,inspect_capture,21.4974,-123.7069,76.7663,-170.64,0.00,0.00,17.9000,-124.3000,75.5000,0,6
17,shelf3,shelf,inspect_capture,22.0974,-126.1069,76.7663,176.88,0.00,0.00,18.3000,-125.9000,75.9000,0,5
18,shelf3,shelf,inspect_capture,22.0974,-125.2069,78.5663,-162.07,0.00,0.00,18.1000,-126.5000,80.9000,1,5
19,shelf3,shelf,inspect_capture,21.9590,-127.4816,86.5775,171.43,0.00,0.00,18.1000,-126.9000,85.7000,2,5
20,shelf3,shelf,inspect_capture,21.1974,-124.3069,86.6663,-177.65,0.00,0.00,16.5000,-124.5000,85.7000,2,6
