viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf2,shelf,inspect_capture,11.2089,-140.2490,71.3331,16.88,0.00,0.00,11.7000,-140.1000,75.3000,0,0
1,shelf2,shelf,inspect_capture,66.6176,-148.3132,74.7747,171.10,0.00,0.00,62.7000,-147.7000,75.3000,0,5
2,shelf2,shelf,inspect_capture,66.4452,-148.7516,80.5952,170.62,0.00,0.00,62.5000,-148.1000,80.7000,1,5
3,shelf2,shelf,inspect_capture,65.6347,-148.9764,85.3459,170.25,0.00,0.00,61.7000,-148.3000,85.1000,2,5
4,shelf2,shelf,inspect_capture,65.3957,-148.3247,90.9582,170.89,0.00,0.00,61.5000,-147.7000,90.3000,3,5
5,shelf2,shelf,inspect_capture,65.1092,-148.7446,96.3367,170.40,0.00,0.00,61.3000,-148.1000,95.3000,4,5
6,shelf2,shelf,inspect_capture,18.0900,-140.3981,103.7743,174.34,0.00,0.00,17.1000,-140.3000,99.9000,5,5
7,shelf2,shelf,inspect_capture,18.6638,-144.4137,93.6412,143.32,0.00,0.00,16.9000,-143.1000,90.3000,3,4
8,shelf2,shelf,inspect_capture,11.5805,-140.8434,89.2287,46.29,0.00,0.00,12.1000,-140.3000,85.3000,2,1
9,shelf2,shelf,inspect_capture,11.0427,-140.4424,88.7920,21.77,0.00,0.00,11.9000,-140.1000,84.9000,2,0
10,shelf2,shelf,inspect_capture,8.1658,-137.2122,88.4284,-31.11,0.00,0.00,10.3000,-138.5000,85.3000,2,10
11,shelf2,shelf,inspect_capture,12.4592,-137.7217,88.9223,-88.02,0.00,0.00,12.5000,-138.9000,85.1000,2,9
12,shelf2,shelf,inspect_capture,13.7664,-138.2220,89.1451,-127.20,0.00,0.00,13.1000,-139.1000,85.3000,2,7
13,shelf2,shelf,inspect_capture,20.8391,-139.6010,87.5001,-178.30,0.00,0.00,17.5000,-139.7000,85.3000,2,6
14,shelf2,shelf,inspect_capture,21.0208,-146.0262,87.0171,143.95,0.00,0.00,18.1000,-143.9000,85.3000,2,4
15,shelf2,shelf,inspect_capture,22.4372,-139.2896,78.2898,-176.78,0.00,0.00,18.7000,-139.5000,79.7000,1,6
16,shelf2,shelf,inspect_capture,24.0158,-139.3707,72.7949,-177.62,0.00,0.00,20.9000,-139.5000,75.3000,0,6
17,shelf2,shelf,inspect_capture,14.3646,-142.4411,71.4695,125.23,0.00,0.00,13.7000,-141.5000,75.3000,0,4
18,shelf2,shelf,inspect_capture,13.4264,-142.4512,71.4285,108.94,0.00,0.00,13.1000,-141.5000,75.3000,0,3
19,shelf2,shelf,inspect_capture,14.6772,-137.4205,71.4761,-131.46,0.00,0.00,13.9000,-138.3000,75.3000,0,7
20,shelf2,shelf,inspect_capture,13.4346,-137.0693,71.6496,-107.98,0.00,0.00,13.1000,-138.1000,75.5000,0,8
21,shelf2,shelf,inspect_capture,11.5348,-137.4071,71.4181,-67.76,0.00,0.00,11.9000,-138.3000,75.3000,0,9
22,shelf2,shelf,inspect_capture,10.2983,-136.8104,71.5357,-53.65,0.00,0.00,11.1000,-137.9000,75.3000,0,10
23,shelf2,shelf,inspect_capture,-46.4514,-129.6516,101.3275,-9.81,0.00,0.00,-42.7000,-130.3000,100.1000,5,11
24,shelf2,shelf,inspect_capture,-46.5415,-129.6360,95.7953,-9.81,0.00,0.00,-42.7000,-130.3000,94.9000,4,11
25,shelf2,shelf,inspect_capture,-46.6051,-129.6250,90.2425,-9.81,0.00,0.00,-42.7000,-130.3000,89.7000,3,11
26,shelf2,shelf,inspect_capture,-46.6364,-129.8338,85.7475,-9.61,0.00,0.00,-42.7000,-130.5000,85.5000,2,11
27,shelf2,shelf,inspect_capture,-48.0421,-129.6354,79.9659,-9.57,0.00,0.00,-44.1000,-130.3000,80.1000,1,11
28,shelf2,shelf,inspect_capture,-48.2326,-131.1362,74.8345,-8.16,0.00,0.00,-44.3000,-131.7000,75.3000,0,11
