path_id,x,y,z
0,-7.9026,-94.3069,76.7663
1,-7.9026,-93.7669,77.4863
2,-7.9026,-93.5269,78.0263
3,-7.9026,-93.2269,78.6863
4,-7.9626,-93.1069,79.3463
5,-8.0826,-93.1069,80.0063
6,-8.2026,-93.2269,80.6663
7,-8.2626,-93.3469,81.3263
8,-8.2626,-93.5269,81.9863
9,-8.1426,-93.7069,82.6463
10,-7.9026,-93.8269,83.3063
11,-7.6026,-93.8869,83.9663
12,-7.3026,-93.9469,84.5663
13,-6.9426,-94.0069,85.1663
14,-6.5226,-93.8869,85.7663
15,-6.0426,-93.7069,86.3663
16,-5.5026,-93.4669,86.9663
17,-4.9026,-93.1669,87.5663
18,-4.5426,-92.8069,88.1663
19,-4.3626,-92.5069,88.7663
20,-4.4226,-92.1469,89.3663
21,-4.6626,-91.7269,89.9063
22,-5.0826,-91.2469,90.3863
23,-5.3826,-90.6469,90.8063
24,-5.6226,-89.9869,91.1063
25,-5.8026,-89.3269,91.2263
26,-5.9826,-88.7269,91.1663
27,-6.1026,-88.2469,90.9263
28,-6.2826,-87.8869,90.5063
29,-6.4626,-87.6469,89.9063
30,-6.5826,-87.4069,89.3063
31,-6.6426,-87.1069,88.7063
32,-6.7026,-86.6869,88.1663
33,-6.6426,-86.1469,87.6863
34,-6.5226,-85.4869,87.3263
35,-6.3426,-84.8269,86.9663
36,-6.1626,-84.1669,86.6663
37,-5.9826,-83.5069,86.3663
38,-5.8026,-82.9069,86.0663
39,-5.6826,-82.3069,85.7663
40,-5.5626,-81.7069,85.4663
41,-5.3826,-81.1069,85.1663
42,-5.1426,-80.5069,84.9863
43,-5.0226,-80.0869,84.7463
44,-4.9626,-79.8469,84.4463
45,-5.0226,-79.8469,84.0863
46,-5.1426,-79.9669,83.6663
47,-5.3226,-80.2669,83.0663
48,-5.4426,-80.3269,82.5863
49,-5.4426,-80.2069,82.1663
50,-5.3342,-79.9439,81.1849
51,-5.2142,-79.5839,80.0449
52,-5.1542,-79.3439,79.0849
53,-5.1542,-79.4039,78.1849
54,-5.2142,-79.7639,77.3449
55,-5.3826,-80.2669,77.1263
56,-5.5626,-81.0469,77.1263
57,-5.6826,-81.4669,77.0663
58,-5.6826,-81.6469,76.9463
59,-5.6826,-81.4669,76.8263
