viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
46,main_transformer,transformer,inspect_capture,10.6974,-100.9069,85.1663,97.32,0.00,0.00,9.9000,-94.7000,80.5000,2,1
47,main_transformer,transformer,inspect_capture,10.9974,-100.3069,85.1663,66.98,0.00,0.00,12.7000,-96.3000,83.3000,3,2
48,main_transformer,transformer,inspect_capture,11.2974,-97.6069,90.2663,71.30,0.00,0.00,13.5000,-91.1000,80.5000,2,3
49,main_transformer,transformer,inspect_capture,11.8974,-95.2069,90.8663,78.94,0.00,0.00,12.7000,-91.1000,83.3000,3,1
50,main_transformer,transformer,inspect_capture,6.1974,-94.6069,92.0663,35.63,0.00,0.00,8.3000,-93.1000,86.9000,4,1
51,main_transformer,transformer,inspect_capture,12.7974,-93.7069,92.9663,87.56,0.00,0.00,12.9000,-91.3000,86.7000,4,2
52,main_transformer,transformer,inspect_capture,12.1974,-91.9069,94.1663,69.44,0.00,0.00,12.5000,-91.1000,89.3000,5,1
53,main_transformer,transformer,inspect_capture,13.0974,-91.9069,94.1663,89.82,0.00,0.00,13.1000,-91.1000,89.3000,5,2
54,main_transformer,transformer,inspect_capture,13.9974,-91.3069,94.4663,126.17,0.00,0.00,13.7000,-90.9000,89.7000,5,3
55,main_transformer,transformer,inspect_capture,14.9820,-91.2177,94.3628,146.61,0.00,0.00,14.5000,-90.9000,89.9000,5,4
56,main_transformer,transformer,inspect_capture,9.4974,-90.4069,94.4663,6.08,0.00,0.00,10.5000,-90.3000,89.9000,5,0
57,main_transformer,transformer,inspect_capture,12.1974,-87.4069,93.2663,-68.52,0.00,0.00,13.1000,-89.7000,86.7000,4,9
58,main_transformer,transformer,inspect_capture,14.5974,-82.6069,89.9663,-107.02,0.00,0.00,13.1000,-87.5000,83.3000,3,9
59,main_transformer,transformer,inspect_capture,19.3974,-86.2069,92.0663,-150.63,0.00,0.00,17.1000,-87.5000,86.9000,4,7
