viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
4,tube2,tube,inspect_capture,61.0813,-134.8339,77.3000,-112.50,0.00,0.00,58.9000,-140.1000,77.3000,14,0
3,tube2,tube,inspect_capture,25.3000,-128.6000,77.3000,-90.00,0.00,0.00,25.3000,-134.7000,77.3000,14,0
2,tube2,tube,inspect_capture,-11.9000,-124.0000,77.3000,-90.00,0.00,0.00,-11.9000,-128.1000,77.3000,14,0
1,tube2,tube,inspect_capture,-26.8422,-119.8491,77.3000,-112.50,0.00,0.00,-29.1000,-125.3000,77.3000,14,0
0,tube2,tube,inspect_capture,-18.7000,-132.0000,77.3000,90.00,0.00,0.00,-18.7000,-127.9000,77.3000,14,0
10,tube2,tube,inspect_capture,64.6000,-144.1000,77.5000,180.00,0.00,0.00,58.5000,-144.1000,77.5000,15,0
11,tube2,tube,inspect_capture,-41.8000,-122.1000,77.5000,0.00,0.00,0.00,-37.7000,-122.1000,77.5000,15,1
7,tube2,tube,inspect_capture,-27.8075,-119.4969,77.5000,-112.50,0.00,0.00,-29.3000,-123.1000,77.5000,15,2
9,tube2,tube,inspect_capture,24.5548,-127.0452,77.5000,-135.00,0.00,0.00,20.1000,-131.5000,77.5000,15,8
6,tube2,tube,inspect_capture,22.3000,-126.2000,77.5000,-90.00,0.00,0.00,22.3000,-131.9000,77.5000,15,10
8,tube2,tube,inspect_capture,24.9000,-127.4000,77.5000,-90.00,0.00,0.00,24.9000,-132.3000,77.5000,15,11
5,tube2,tube,inspect_capture,59.1000,-134.2000,77.5000,-90.00,0.00,0.00,59.1000,-138.3000,77.5000,15,21
12,tube2,tube,inspect_capture,63.5237,-143.2038,80.3000,-170.26,0.00,0.00,58.3000,-144.1000,80.3000,29,11
