path_id,x,y,z
0,-18.7000,-132.0000,77.3000
1,-19.0026,-132.1069,77.6663
2,-19.0026,-132.1069,77.9663
3,-19.3026,-132.1069,78.2663
4,-19.6026,-131.8069,78.5663
5,-19.9026,-131.5069,78.8663
6,-20.2026,-131.2069,79.1663
7,-20.5026,-130.9069,79.4663
8,-20.8026,-130.6069,79.7663
9,-21.1026,-130.3069,80.0663
10,-21.4026,-130.0069,80.3663
11,-21.7026,-129.7069,80.6663
12,-22.0026,-129.4069,80.9663
13,-22.0026,-129.1069,80.9663
14,-22.3026,-128.8069,81.2663
15,-22.3026,-128.5069,81.2663
16,-22.3026,-128.2069,81.2663
17,-22.6026,-127.9069,81.5663
18,-22.9026,-127.6069,81.5663
19,-22.9026,-127.3069,81.5663
20,-22.9026,-127.0069,81.5663
21,-23.2026,-126.7069,81.5663
22,-23.2026,-126.4069,81.5663
23,-23.2026,-126.1069,81.5663
24,-23.5026,-125.8069,81.2663
25,-23.8026,-125.5069,81.2663
26,-23.8026,-125.2069,81.2663
27,-24.1026,-124.9069,81.2663
28,-24.4026,-124.6069,81.2663
29,-24.7026,-124.3069,80.9663
30,-25.0026,-124.0069,80.6663
31,-25.0026,-123.7069,80.6663
32,-25.3026,-123.4069,80.3663
33,-25.3026,-123.1069,80.3663
34,-25.3026,-122.8069,80.3663
35,-25.3026,-122.5069,80.3663
36,-25.6026,-122.2069,80.0663
37,-25.6026,-121.9069,80.0663
38,-25.6026,-121.6069,79.7663
39,-25.6026,-121.3069,79.4663
40,-25.6026,-121.0069,79.1663
41,-25.6026,-120.7069,78.8663
42,-25.9026,-120.4069,78.5663
43,-26.2026,-120.1069,78.2663
44,-26.5026,-119.8069,77.9663
45,-26.8026,-119.8069,77.6663
46,-26.8026,-119.8069,77.3663
47,-26.5026,-119.8069,77.3663
48,-26.2026,-119.8069,77.3663
49,-25.9026,-119.8069,77.3663
50,-25.6026,-119.8069,77.3663
51,-25.3026,-119.8069,77.3663
52,-25.0026,-119.8069,77.3663
53,-24.7026,-119.8069,77.3663
54,-24.4026,-119.8069,77.3663
55,-24.1026,-119.8069,77.3663
56,-23.8026,-119.8069,77.3663
57,-23.5026,-119.8069,77.3663
58,-23.2026,-119.8069,77.3663
59,-22.9026,-119.8069,77.3663
60,-22.6026,-119.8069,77.0663
61,-22.3026,-119.8069,77.0663
62,-22.0026,-119.8069,76.7663
63,-21.7026,-119.8069,76.7663
64,-21.4026,-119.8069,76.7663
65,-21.1026,-119.8069,76.7663
66,-20.8026,-119.8069,76.7663
67,-20.5026,-119.8069,76.7663
68,-20.2026,-119.8069,76.7663
