device,type,standoff_m,raw_viewpoints,ordered_viewpoints,coverage_ratio,sampled_surface_points,covered_surface_points,viewpoint_generation_time_s,avg_generation_time_per_viewpoint_ms,path_planning_time_s,avg_path_planning_time_per_viewpoint_pair_ms,device_total_runtime_s,path_length_m,path_segment_success_ratio,report_json
main_transformer,transformer,4.5,56,56,0.36357142857142855,2800,1018,0.1545983999967575,2.7606857142278125,9.300140399995144,169.09346181809352,18.215491000009933,760.8710717419248,0.8909090909090909,F:\FINAL\outputs\phase2_single_device\experiments\main_transformer_phase1_sweep\dynamic_d0_2_3\main_transformer\device_report.json
