waypoint_id,x,y,z,source_viewpoint_id
0,20.5974,-49.6069,90.8663,0
1,30.7974,-65.5069,82.1663,1
2,-0.7026,-51.7069,92.9663,2
3,-31.3026,-49.3069,89.9663,3
4,70.6974,-63.4069,89.3663,4
5,74.5974,-67.9069,76.7663,5
6,-33.1026,-51.1069,83.0663,6
7,72.7974,-65.2069,83.9663,7
8,71.5974,-64.3069,98.0663,8
9,40.3974,-69.4069,81.5663,9
