waypoint_id,x,y,z,source_viewpoint_id
0,4.9770,-119.6230,77.3000,0
1,-0.7402,-118.1402,77.5000,1
2,7.0012,-121.5988,77.5000,2
3,19.4307,-122.0045,77.5000,3
4,11.9492,-120.9872,77.5000,4
5,-7.5249,-118.6707,77.5000,5
6,22.1000,-126.1000,77.5000,6
7,-11.7000,-122.3000,77.7000,7
8,-10.8433,-120.2039,80.5000,8
9,-11.4281,-121.7274,80.5000,9
10,-11.7000,-123.1000,80.5000,10
11,-11.7000,-122.7000,80.5000,11
12,-11.5000,-124.3000,80.5000,12
13,-11.3498,-125.0603,80.5000,13
14,13.0698,-121.9302,80.5000,14
15,6.1284,-120.6716,80.5000,15
16,-2.5402,-118.9402,80.5000,16
17,2.9000,-119.3000,80.5000,17
18,19.5073,-122.2197,80.5000,18
19,19.7196,-122.3415,80.5000,19
20,5.0598,-129.0598,80.7000,20
21,-10.1955,-125.0307,83.3000,21
22,-9.9672,-121.2212,83.3000,22
23,-10.5000,-123.3000,83.5000,23
24,6.1284,-121.0716,83.5000,24
25,20.9284,-123.6716,83.5000,25
26,-1.3000,-128.3000,83.5000,26
27,9.8162,-130.7651,83.5000,27
28,-3.3000,-128.1000,83.7000,28
29,-3.1397,-128.1498,86.5000,29
30,21.4355,-122.9645,86.5000,30
31,21.5000,-124.7000,86.5000,31
32,-9.7000,-122.1000,86.5000,32
33,-9.7000,-123.3000,86.5000,33
34,-9.3955,-125.0307,86.5000,34
35,-9.7000,-122.3000,86.5000,35
36,18.7083,-131.7083,86.5000,36
37,22.1000,-127.7000,86.5000,37
38,21.8136,-125.4854,86.7000,38
39,14.8497,-131.4497,86.7000,39
40,7.7669,-130.1669,86.7000,40
41,-5.1000,-127.9000,89.3000,41
42,-8.3284,-126.5284,89.5000,42
43,-9.1955,-121.9693,89.5000,43
44,-9.1955,-121.9693,92.3000,44
45,-1.2045,-121.7693,92.5000,45
46,-3.5693,-127.5955,92.7000,46
47,-9.1955,-125.2307,92.7000,47
48,-2.0716,-120.4716,95.3000,48
49,-3.5693,-127.5955,95.5000,49
50,-9.1955,-125.2307,95.5000,50
51,-9.1955,-121.9693,95.7000,51
