viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
0,shelf4,shelf,inspect_capture,17.1320,-74.9599,71.7073,82.40,0.00,0.00,17.3000,-73.7000,75.5000,0,2
1,shelf4,shelf,inspect_capture,18.5302,-75.0254,71.9790,115.43,0.00,0.00,17.9000,-73.7000,75.7000,0,3
2,shelf4,shelf,inspect_capture,16.2529,-76.9297,75.0295,74.38,0.00,0.00,17.1000,-73.9000,77.5000,1,2
3,shelf4,shelf,inspect_capture,13.6200,-75.5356,74.5544,36.51,0.00,0.00,16.1000,-73.7000,77.1000,1,1
4,shelf4,shelf,inspect_capture,15.1886,-74.6059,72.2865,40.14,0.00,0.00,16.5000,-73.5000,75.9000,0,1
5,shelf4,shelf,inspect_capture,16.1901,-70.3447,72.0042,-62.35,0.00,0.00,16.9000,-71.7000,75.7000,0,9
6,shelf4,shelf,inspect_capture,15.2532,-69.8743,72.4645,-52.51,0.00,0.00,16.5000,-71.5000,75.9000,0,10
7,shelf4,shelf,inspect_capture,15.3903,-68.7672,74.0948,-62.66,0.00,0.00,16.7000,-71.3000,76.9000,1,9
8,shelf4,shelf,inspect_capture,14.1994,-68.6739,75.1341,-51.34,0.00,0.00,16.3000,-71.3000,77.3000,1,10
9,shelf4,shelf,inspect_capture,19.4703,-68.4009,74.9089,-115.30,0.00,0.00,18.1000,-71.3000,77.3000,1,8
10,shelf4,shelf,inspect_capture,21.6548,-69.7969,75.1116,-145.36,0.00,0.00,18.9000,-71.7000,77.3000,1,7
11,shelf4,shelf,inspect_capture,33.5968,-75.0294,84.7330,171.85,0.00,0.00,29.9000,-74.5000,83.3000,5,5
12,shelf4,shelf,inspect_capture,33.2114,-77.6641,82.4328,162.59,0.00,0.00,29.5000,-76.5000,81.5000,4,5
13,shelf4,shelf,inspect_capture,33.2409,-77.9354,81.3923,161.72,0.00,0.00,29.5000,-76.7000,80.7000,3,5
14,shelf4,shelf,inspect_capture,33.3144,-77.6964,79.0370,162.59,0.00,0.00,29.5000,-76.5000,78.9000,2,5
15,shelf4,shelf,inspect_capture,33.2946,-77.6902,76.6703,162.59,0.00,0.00,29.5000,-76.5000,77.1000,1,5
16,shelf4,shelf,inspect_capture,33.2321,-77.4088,74.5826,163.45,0.00,0.00,29.5000,-76.3000,75.5000,0,5
17,shelf4,shelf,inspect_capture,33.1800,-72.4299,74.5302,-178.96,0.00,0.00,29.3000,-72.5000,75.5000,0,6
18,shelf4,shelf,inspect_capture,31.0875,-72.6940,77.3838,-179.91,0.00,0.00,27.1000,-72.7000,77.7000,1,6
19,shelf4,shelf,inspect_capture,31.0994,-72.6940,78.2311,-179.91,0.00,0.00,27.1000,-72.7000,78.3000,2,6
20,shelf4,shelf,inspect_capture,30.5887,-72.6939,81.6370,-179.91,0.00,0.00,26.7000,-72.7000,80.7000,3,6
21,shelf4,shelf,inspect_capture,26.4118,-72.3747,84.5396,-177.83,0.00,0.00,23.1000,-72.5000,82.3000,4,6
22,shelf4,shelf,inspect_capture,25.7037,-72.6917,85.7416,-179.84,0.00,0.00,22.7000,-72.7000,83.1000,5,6
23,shelf4,shelf,inspect_capture,25.4370,-77.6237,82.4679,148.48,0.00,0.00,22.3000,-75.7000,80.9000,3,4
24,shelf4,shelf,inspect_capture,25.3501,-77.2962,79.2346,149.95,0.00,0.00,21.9000,-75.3000,78.9000,2,4
25,shelf4,shelf,inspect_capture,25.6409,-77.7487,76.4994,148.48,0.00,0.00,22.3000,-75.7000,77.3000,1,4
26,shelf4,shelf,inspect_capture,21.9781,-75.4913,72.5209,148.59,0.00,0.00,19.7000,-74.1000,75.5000,0,4
27,shelf4,shelf,inspect_capture,19.4865,-76.3586,74.2657,119.42,0.00,0.00,18.1000,-73.9000,77.1000,1,3
28,shelf4,shelf,inspect_capture,19.8897,-70.8407,72.1019,-142.68,0.00,0.00,18.5000,-71.9000,75.7000,0,7
29,shelf4,shelf,inspect_capture,18.0874,-70.2365,72.1975,-104.83,0.00,0.00,17.7000,-71.7000,75.9000,0,8
30,shelf4,shelf,inspect_capture,4.7156,-73.2633,82.7853,2.47,0.00,0.00,8.5000,-73.1000,81.5000,4,0
31,shelf4,shelf,inspect_capture,4.0273,-73.2566,81.8887,2.32,0.00,0.00,7.9000,-73.1000,80.9000,3,0
32,shelf4,shelf,inspect_capture,4.1051,-72.9794,79.0855,1.14,0.00,0.00,8.1000,-72.9000,78.9000,2,0
33,shelf4,shelf,inspect_capture,4.3257,-73.2678,77.0793,2.42,0.00,0.00,8.3000,-73.1000,77.5000,1,0
34,shelf4,shelf,inspect_capture,4.7047,-72.9788,74.2394,1.19,0.00,0.00,8.5000,-72.9000,75.5000,0,0
35,shelf4,shelf,inspect_capture,0.8119,-71.6513,74.5940,-3.66,0.00,0.00,4.7000,-71.9000,75.5000,0,11
36,shelf4,shelf,inspect_capture,0.7240,-71.3832,77.1981,-4.56,0.00,0.00,4.7000,-71.7000,77.5000,1,11
37,shelf4,shelf,inspect_capture,0.7167,-71.6452,79.5607,-3.66,0.00,0.00,4.7000,-71.9000,79.3000,2,11
38,shelf4,shelf,inspect_capture,0.7774,-71.1258,81.3881,-5.45,0.00,0.00,4.7000,-71.5000,80.7000,3,11
39,shelf4,shelf,inspect_capture,0.8206,-71.3909,82.4243,-4.56,0.00,0.00,4.7000,-71.7000,81.5000,4,11
40,shelf4,shelf,inspect_capture,1.2663,-69.0839,84.9595,-12.66,0.00,0.00,4.9000,-69.9000,83.5000,5,11
